learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
0.001415322224403,adam,DeepFM,0.0004542043450712,550,0.852,1.0484,0.4794,12,99
0.0010009679585082,adam,DeepFM,0.0287908924105188,500,0.7452,0.9549,0.4855,10,34
0.0121627578801543,adam,FM,2.2028032462956586e-06,550,0.9572,1.1806,0.4744,24,405
1.0654061077066845e-06,adam,FM,2.530081256450904e-05,1000,4.1205,4.2265,0.4971,27,112
0.0001193087657324,RMSprop,DeepFM,0.026395293407503,700,0.7364,0.9503,0.4826,29,253
0.0006106549532063,RMSprop,FM,2.4508760903045744e-06,850,1.0701,1.3257,0.4846,26,56
1.817097525978828e-06,RMSprop,FM,0.0113253045371341,700,4.1176,4.2236,0.5216,26,179
0.0363177144121162,RMSprop,FM,0.004792925986852,800,0.7845,1.0099,0.4762,28,132
4.858414563692037e-05,RMSprop,DeepFM,7.334007388792825e-05,600,0.7963,0.9938,0.4738,25,279
0.0007823732900893,adam,FM,0.0007466373000343,950,1.0113,1.2605,0.4793,24,206
0.0067569402812907,RMSprop,DeepFM,0.0216332984752401,750,0.7426,0.9649,0.5217,20,160
0.0309047141932149,RMSprop,DeepFM,0.0513513031140105,600,0.7707,1.0061,0.4962,29,103
5.126062356743438e-05,adam,DeepFM,0.0991816251754817,500,0.7194,0.9464,0.4571,13,498
6.355966402816352e-05,adam,DeepFM,0.06857454504895,500,0.7199,0.945,0.4849,12,409
2.999919099047924e-05,adam,DeepFM,0.0868163246817205,500,0.7201,0.946,0.4627,11,499
1.090951910183162e-05,adam,DeepFM,0.0028896171488034,500,0.8306,1.0184,0.4604,11,502
0.0002842167218028,adam,DeepFM,0.0841703956642322,600,0.7177,0.9458,0.4756,15,379
0.0002995951032371,adam,DeepFM,0.0029384288058361,600,0.7913,1.0035,0.4726,16,389
0.0017653971389973,adam,DeepFM,0.0948063139486632,650,0.7187,0.9476,0.4893,15,344
0.0023286213628349,adam,DeepFM,0.0081396685292451,650,0.7804,0.986,0.4884,16,314
0.0015852966174888,adam,DeepFM,0.0009482383030344,850,0.831,1.062,0.5077,16,342
0.0002205834613402,adam,DeepFM,0.0198121357009331,700,0.7462,0.9561,0.4791,19,447
0.0015789750019419,RMSprop,DeepFM,1.4367803112959089e-05,550,0.7859,1.0025,0.462,10,355
1.2873541113356862e-06,adam,DeepFM,7.974712226391088e-06,650,4.1081,4.2143,0.5277,25,102
0.0086820725908473,adam,FM,0.0128100065217028,500,0.7583,0.9653,0.4795,28,346
0.0005613362742524,RMSprop,DeepFM,0.0032248119450962,750,0.7808,1.0003,0.508,28,373
0.0685602224111209,RMSprop,DeepFM,0.0006287245197976,900,8.5723,14.0048,0.4883,14,264
6.687300398034591e-05,adam,FM,2.01649766702608e-06,600,1.5006,1.7322,0.4918,24,145
0.0289714720237573,RMSprop,DeepFM,0.0002033055736834,550,3.9612,4.298,0.5229,18,87
1.5135659784868656e-05,RMSprop,DeepFM,0.0002260820436647,500,0.7927,0.9911,0.4877,19,291
0.041818852137163,RMSprop,FM,0.0004421240619968,800,4.5262,4.6901,0.5021,28,481
0.0082823757205398,adam,FM,5.937613319454624e-06,550,1.1759,1.4563,0.4795,20,107
0.0028966444751223,adam,FM,0.0761294934513021,1000,0.7644,0.9736,0.4681,24,511
0.0030777381829354,adam,FM,0.0854710612642161,1000,0.769,0.9816,0.4824,23,500
0.0059693778638676,adam,FM,0.0968398194017119,1000,0.7906,1.008,0.489,30,416
0.0007398780185918,adam,FM,0.0163289579599901,700,0.7778,0.9842,0.4815,26,216
0.0105616526664159,adam,FM,0.0197845124265213,850,0.7473,0.9562,0.4577,30,422
0.0132887017096543,adam,FM,0.0103149990489581,850,0.7695,0.9784,0.4881,30,409
0.0964198629256434,adam,FM,0.0035399897374405,900,3.7578,4.744,0.5139,28,322
0.0139900372434761,adam,FM,0.0179709378114983,750,0.7389,0.951,0.468,22,438
0.0257990399525535,adam,FM,0.0293306004391078,800,0.7239,0.9424,0.4609,16,431
0.0240083777823065,adam,FM,0.0026635130076968,750,0.818,1.0398,0.491,16,464
0.0002333120236863,adam,FM,0.0288730144937982,700,0.7673,0.9711,0.4796,13,214
0.0209703823981556,adam,FM,0.0310607294327333,850,0.7246,0.9434,0.4621,21,434
0.0268552511051684,adam,FM,0.0432246781522584,800,0.7235,0.9442,0.4771,22,447
0.0360278220249315,adam,FM,0.0417920799481812,900,0.7232,0.9434,0.462,21,396
0.0688545248441731,adam,FM,0.0499311732190751,900,0.7237,0.944,0.4534,17,372
0.0972319942844048,adam,FM,0.0482292524964617,950,0.7231,0.944,0.4681,18,377
0.007064577272713,adam,FM,0.053501017182353,500,0.7577,0.9742,0.4619,20,130
6.195105896298645e-05,adam,FM,0.0026551420498764,650,1.1363,1.3692,0.4885,29,461
0.0431306261755528,RMSprop,DeepFM,0.0037637333661653,650,4.8647,5.5545,0.5104,28,311
0.0047391766746012,RMSprop,FM,0.0106012097788688,900,0.7967,1.0132,0.4576,30,106
0.003373878583819,RMSprop,DeepFM,0.0001760441335569,600,0.8902,1.1125,0.4799,15,399
0.0111745702685489,adam,DeepFM,4.3623738630893125e-06,850,0.8893,1.1328,0.4741,16,240
1.525132580463971e-06,RMSprop,DeepFM,0.0128215734495127,800,4.1077,4.2139,0.5177,30,85
0.0195751510624817,adam,FM,0.0003330419822794,1000,0.9432,1.1963,0.4651,27,148
0.0032285021722655,RMSprop,DeepFM,0.0008206395641974,600,0.841,1.0654,0.4825,19,227
0.0019647816028979,adam,FM,1.907329536520851e-06,800,1.152,1.4301,0.4883,25,503
0.0575478277903669,adam,FM,0.0981416284420774,500,0.7264,0.9506,0.4728,10,48
0.0459221854485818,adam,FM,0.0966026155055459,500,0.7239,0.9509,0.4744,10,46
0.0381767706658864,adam,FM,0.0738893388144146,500,0.7232,0.9472,0.474,10,55
0.0752846723040245,adam,FM,0.0725658587886879,500,0.7246,0.9466,0.4659,11,37
0.0998016270804808,adam,FM,0.027470374391489,700,0.7271,0.945,0.4584,13,187
0.0007081617145971,adam,FM,0.0879650189569971,550,0.7714,0.9798,0.4646,13,316
0.0196031522341892,adam,FM,0.0215696773152273,600,0.7245,0.9426,0.4762,23,168
0.0003537551738063,adam,FM,0.0065736827832139,550,0.918,1.1156,0.4824,17,32
0.0185751700597382,adam,FM,0.0308439918145074,700,0.7243,0.9436,0.4798,12,96
0.0009704962513595,adam,FM,0.0024289816742687,550,0.8824,1.1252,0.4814,10,203
0.0255854879434418,adam,FM,0.017543861817591,1000,0.7339,0.9486,0.5015,14,285
0.0122192324333253,adam,FM,0.031048976216357,700,0.7335,0.9485,0.4486,12,72
0.0262116749457983,adam,FM,0.0334438461055137,650,0.7241,0.9431,0.4913,10,101
0.07397955377638116,adam,FM,0.09604100972845292,500,0.725,0.9492,0.458,10,130
