learning_rate,learner,model,embedding_size,weight_decay,train_batch_size,mae
1.0,adam,NeuCMF0i,128,0.01,1000,0.8288
1.0,adam,NeuCMF0i,128,0.1,500,0.8097
1.0,adam,NeuCMF0i,128,0.1,1000,0.8141
1.0,adam,NeuCMF0i,256,0.0,500,0.82
1.0,adam,NeuCMF0i,256,0.0,1000,0.809
1.0,adam,NeuCMF0i,256,0.01,500,0.8333
1.0,adam,NeuCMF0i,256,0.01,1000,0.8164
1.0,adam,NeuCMF0i,256,0.1,500,0.8121
1.0,adam,NeuCMF0i,256,0.1,1000,0.8282
1.0,adam,NeuCMF0i,512,0.0,500,0.822
1.0,adam,NeuCMF0i,512,0.0,1000,0.8213
1.0,adam,NeuCMF0i,512,0.01,500,0.8051
1.0,adam,NeuCMF0i,512,0.01,1000,0.8361
1.0,adam,NeuCMF0i,512,0.1,500,0.854
1.0,adam,NeuCMF0i,512,0.1,1000,0.8326
1.0,adam,NeuCMFi0,128,0.0,500,0.8468
1.0,adam,NeuCMFi0,128,0.0,1000,0.841
1.0,adam,NeuCMFi0,128,0.01,500,0.8037
1.0,adam,NeuCMFi0,128,0.01,1000,0.8224
1.0,adam,NeuCMFi0,128,0.1,500,0.8298
1.0,adam,NeuCMFi0,128,0.1,1000,0.8373
1.0,adam,NeuCMFi0,256,0.0,500,0.8291
1.0,adam,NeuCMFi0,256,0.0,1000,0.8299
1.0,adam,NeuCMFi0,256,0.01,500,0.8053
1.0,adam,NeuCMFi0,256,0.01,1000,0.8374
1.0,adam,NeuCMFi0,256,0.1,500,0.8288
1.0,adam,NeuCMFi0,256,0.1,1000,0.8079
1.0,adam,NeuCMFi0,512,0.0,500,0.8387
1.0,adam,NeuCMFi0,512,0.0,1000,0.8439
1.0,adam,NeuCMFi0,512,0.01,500,0.8221
1.0,adam,NeuCMFi0,512,0.01,1000,0.8191
1.0,adam,NeuCMFi0,512,0.1,500,0.8335
1.0,adam,NeuCMFi0,512,0.1,1000,0.8195
1.0,adam,NeuCMF0w,128,0.0,500,0.8074
1.0,adam,NeuCMF0w,128,0.0,1000,0.8233
1.0,adam,NeuCMF0w,128,0.01,500,0.829
1.0,adam,NeuCMF0w,128,0.01,1000,0.8161
1.0,adam,NeuCMF0w,128,0.1,500,0.822
1.0,adam,NeuCMF0w,128,0.1,1000,0.8248
1.0,adam,NeuCMF0w,256,0.0,500,0.812
1.0,adam,NeuCMF0w,256,0.0,1000,0.8193
1.0,adam,NeuCMF0w,256,0.01,500,0.8071
1.0,adam,NeuCMF0w,256,0.01,1000,0.8099
1.0,adam,NeuCMF0w,256,0.1,500,0.8244
1.0,adam,NeuCMF0w,256,0.1,1000,0.8191
1.0,adam,NeuCMF0w,512,0.0,500,0.8265
1.0,adam,NeuCMF0w,512,0.0,1000,0.8386
1.0,adam,NeuCMF0w,512,0.01,500,0.8319
1.0,adam,NeuCMF0w,512,0.01,1000,0.8157
1.0,adam,NeuCMF0w,512,0.1,500,0.8072
1.0,adam,NeuCMF0w,512,0.1,1000,0.8437
1.0,adam,NeuCMFw0,128,0.0,500,0.8118
1.0,adam,NeuCMFw0,128,0.0,1000,0.8131
1.0,adam,NeuCMFw0,128,0.01,500,0.8246
1.0,adam,NeuCMFw0,128,0.01,1000,0.8209
1.0,adam,NeuCMFw0,128,0.1,500,0.8031
1.0,adam,NeuCMFw0,128,0.1,1000,0.8016
1.0,adam,NeuCMFw0,256,0.0,500,0.8099
1.0,adam,NeuCMFw0,256,0.0,1000,0.8312
1.0,adam,NeuCMFw0,256,0.01,500,0.8395
1.0,adam,NeuCMFw0,256,0.01,1000,0.8103
1.0,adam,NeuCMFw0,256,0.1,500,0.8336
1.0,adam,NeuCMFw0,256,0.1,1000,0.8235
1.0,adam,NeuCMFw0,512,0.0,500,0.8143
1.0,adam,NeuCMFw0,512,0.0,1000,0.8114
1.0,adam,NeuCMFw0,512,0.01,500,0.8201
1.0,adam,NeuCMFw0,512,0.01,1000,0.8101
1.0,adam,NeuCMFw0,512,0.1,500,0.8175
1.0,adam,NeuCMFw0,512,0.1,1000,0.8029
1.0,RMSprop,NeuCMFii,128,0.0,500,0.8102
1.0,RMSprop,NeuCMFii,128,0.0,1000,0.8093
1.0,RMSprop,NeuCMFii,128,0.01,500,0.8314
1.0,RMSprop,NeuCMFii,128,0.01,1000,0.8061
1.0,RMSprop,NeuCMFii,128,0.1,500,0.8004
1.0,RMSprop,NeuCMFii,128,0.1,1000,0.8285
1.0,RMSprop,NeuCMFii,256,0.0,500,0.8375
1.0,RMSprop,NeuCMFii,256,0.0,1000,0.8072
1.0,RMSprop,NeuCMFii,256,0.01,500,0.8126
1.0,RMSprop,NeuCMFii,256,0.01,1000,0.8009
1.0,RMSprop,NeuCMFii,256,0.1,500,0.8484
1.0,RMSprop,NeuCMFii,256,0.1,1000,0.8181
1.0,RMSprop,NeuCMFii,512,0.0,500,0.7903
1.0,RMSprop,NeuCMFii,512,0.0,1000,0.8071
1.0,RMSprop,NeuCMFii,512,0.01,500,0.8042
1.0,RMSprop,NeuCMFii,512,0.01,1000,0.8259
1.0,RMSprop,NeuCMFii,512,0.1,500,0.8293
1.0,RMSprop,NeuCMFii,512,0.1,1000,0.82
1.0,RMSprop,NeuCMFww,128,0.0,500,0.8141
1.0,RMSprop,NeuCMFww,128,0.0,1000,0.8093
1.0,RMSprop,NeuCMFww,128,0.01,500,0.835
1.0,RMSprop,NeuCMFww,128,0.01,1000,0.8166
1.0,RMSprop,NeuCMFww,128,0.1,500,0.8387
1.0,RMSprop,NeuCMFww,128,0.1,1000,0.8059
1.0,RMSprop,NeuCMFww,256,0.0,500,0.8495
1.0,RMSprop,NeuCMFww,256,0.0,1000,0.8177
1.0,RMSprop,NeuCMFww,256,0.01,500,0.818
1.0,RMSprop,NeuCMFww,256,0.01,1000,0.8256
1.0,RMSprop,NeuCMFww,256,0.1,500,0.8352
1.0,RMSprop,NeuCMFww,256,0.1,1000,0.8209
1.0,RMSprop,NeuCMFww,512,0.0,500,0.8365
1.0,RMSprop,NeuCMFww,512,0.0,1000,0.8239
1.0,RMSprop,NeuCMFww,512,0.01,500,0.8269
1.0,RMSprop,NeuCMFww,512,0.01,1000,0.8007
1.0,RMSprop,NeuCMFww,512,0.1,500,0.824
1.0,RMSprop,NeuCMFww,512,0.1,1000,0.8072
1.0,RMSprop,NeuCMF0i,128,0.0,500,0.8266
1.0,RMSprop,NeuCMF0i,128,0.0,1000,0.838
1.0,RMSprop,NeuCMF0i,128,0.01,500,0.8047
1.0,RMSprop,NeuCMF0i,128,0.01,1000,0.8483
1.0,RMSprop,NeuCMF0i,128,0.1,500,0.817
1.0,RMSprop,NeuCMF0i,128,0.1,1000,0.8016
1.0,RMSprop,NeuCMF0i,256,0.0,500,0.8496
1.0,RMSprop,NeuCMF0i,256,0.0,1000,0.8254
1.0,RMSprop,NeuCMF0i,256,0.01,500,0.8198
1.0,RMSprop,NeuCMF0i,256,0.01,1000,0.8153
1.0,RMSprop,NeuCMF0i,256,0.1,500,0.8099
1.0,RMSprop,NeuCMF0i,256,0.1,1000,0.8465
1.0,RMSprop,NeuCMF0i,512,0.0,500,0.8071
1.0,RMSprop,NeuCMF0i,512,0.0,1000,0.8233
1.0,RMSprop,NeuCMF0i,512,0.01,500,0.827
1.0,RMSprop,NeuCMF0i,512,0.01,1000,0.8162
1.0,RMSprop,NeuCMF0i,512,0.1,500,0.8214
1.0,RMSprop,NeuCMF0i,512,0.1,1000,0.8278
1.0,RMSprop,NeuCMFi0,128,0.0,500,0.8204
1.0,RMSprop,NeuCMFi0,128,0.0,1000,0.8125
1.0,RMSprop,NeuCMFi0,128,0.01,500,0.7926
1.0,RMSprop,NeuCMFi0,128,0.01,1000,0.8118
1.0,RMSprop,NeuCMFi0,128,0.1,500,0.8528
1.0,RMSprop,NeuCMFi0,128,0.1,1000,0.8253
1.0,RMSprop,NeuCMFi0,256,0.0,500,0.8277
1.0,RMSprop,NeuCMFi0,256,0.0,1000,0.8351
1.0,RMSprop,NeuCMFi0,256,0.01,500,0.8356
1.0,RMSprop,NeuCMFi0,256,0.01,1000,0.806
1.0,RMSprop,NeuCMFi0,256,0.1,500,0.8005
1.0,RMSprop,NeuCMFi0,256,0.1,1000,0.8247
1.0,RMSprop,NeuCMFi0,512,0.0,500,0.8241
1.0,RMSprop,NeuCMFi0,512,0.0,1000,0.8189
1.0,RMSprop,NeuCMFi0,512,0.01,500,0.827
1.0,RMSprop,NeuCMFi0,512,0.01,1000,0.8185
1.0,RMSprop,NeuCMFi0,512,0.1,500,0.795
1.0,RMSprop,NeuCMFi0,512,0.1,1000,0.8055
1.0,RMSprop,NeuCMF0w,128,0.0,500,0.8139
1.0,RMSprop,NeuCMF0w,128,0.0,1000,0.8406
1.0,RMSprop,NeuCMF0w,128,0.01,500,0.8131
1.0,RMSprop,NeuCMF0w,128,0.01,1000,0.8171
1.0,RMSprop,NeuCMF0w,128,0.1,500,0.8372
1.0,RMSprop,NeuCMF0w,128,0.1,1000,0.8278
1.0,RMSprop,NeuCMF0w,256,0.0,500,0.8285
1.0,RMSprop,NeuCMF0w,256,0.0,1000,0.8208
1.0,RMSprop,NeuCMF0w,256,0.01,500,0.8213
1.0,RMSprop,NeuCMF0w,256,0.01,1000,0.828
1.0,RMSprop,NeuCMF0w,256,0.1,500,0.7937
1.0,RMSprop,NeuCMF0w,256,0.1,1000,0.8087
1.0,RMSprop,NeuCMF0w,512,0.0,500,0.8387
1.0,RMSprop,NeuCMF0w,512,0.0,1000,0.8005
1.0,RMSprop,NeuCMF0w,512,0.01,500,0.8218
1.0,RMSprop,NeuCMF0w,512,0.01,1000,0.8492
1.0,RMSprop,NeuCMF0w,512,0.1,500,0.8354
1.0,RMSprop,NeuCMF0w,512,0.1,1000,0.8232
1.0,RMSprop,NeuCMFw0,128,0.0,500,0.8073
1.0,RMSprop,NeuCMFw0,128,0.0,1000,0.8261
1.0,RMSprop,NeuCMFw0,128,0.01,500,0.7979
1.0,RMSprop,NeuCMFw0,128,0.01,1000,0.8064
1.0,RMSprop,NeuCMFw0,128,0.1,500,0.8052
1.0,RMSprop,NeuCMFw0,128,0.1,1000,0.8059
1.0,RMSprop,NeuCMFw0,256,0.0,500,0.8127
1.0,RMSprop,NeuCMFw0,256,0.0,1000,0.8168
1.0,RMSprop,NeuCMFw0,256,0.01,500,0.8098
1.0,RMSprop,NeuCMFw0,256,0.01,1000,0.8186
1.0,RMSprop,NeuCMFw0,256,0.1,500,0.8217
1.0,RMSprop,NeuCMFw0,256,0.1,1000,0.8377
1.0,RMSprop,NeuCMFw0,512,0.0,500,0.7877
1.0,RMSprop,NeuCMFw0,512,0.0,1000,0.8144
1.0,RMSprop,NeuCMFw0,512,0.01,500,0.8206
1.0,RMSprop,NeuCMFw0,512,0.01,1000,0.8228
1.0,RMSprop,NeuCMFw0,512,0.1,500,0.8133
1.0,RMSprop,NeuCMFw0,512,0.1,1000,0.8245
0.1,adam,NeuCMFii,128,0.0,500,0.8203
0.1,adam,NeuCMFii,128,0.0,1000,0.8167
0.1,adam,NeuCMFii,128,0.01,500,0.8314
0.1,adam,NeuCMFii,128,0.01,1000,0.8077
0.1,adam,NeuCMFii,128,0.1,500,0.8402
0.1,adam,NeuCMFii,128,0.1,1000,0.8257
0.1,adam,NeuCMFii,256,0.0,500,0.817
0.1,adam,NeuCMFii,256,0.0,1000,0.8043
0.1,adam,NeuCMFii,256,0.01,500,0.7954
0.1,adam,NeuCMFii,256,0.01,1000,0.8181
0.1,adam,NeuCMFii,256,0.1,500,0.8351
0.1,adam,NeuCMFii,256,0.1,1000,0.7942
0.1,adam,NeuCMFii,512,0.0,500,0.8109
0.1,adam,NeuCMFii,512,0.0,1000,0.8095
0.1,adam,NeuCMFii,512,0.01,500,0.8208
0.1,adam,NeuCMFii,512,0.01,1000,0.8321
0.1,adam,NeuCMFii,512,0.1,500,0.8267
0.1,adam,NeuCMFii,512,0.1,1000,0.8112
0.1,adam,NeuCMFww,128,0.0,500,0.8217
0.1,adam,NeuCMFww,128,0.0,1000,0.8263
0.1,adam,NeuCMFww,128,0.01,500,0.8297
0.1,adam,NeuCMFww,128,0.01,1000,0.8158
0.1,adam,NeuCMFww,128,0.1,500,0.8251
0.1,adam,NeuCMFww,128,0.1,1000,0.8049
0.1,adam,NeuCMFww,256,0.0,500,0.8118
0.1,adam,NeuCMFww,256,0.0,1000,0.8087
0.1,adam,NeuCMFww,256,0.01,500,0.8206
0.1,adam,NeuCMFww,256,0.01,1000,0.8132
0.1,adam,NeuCMFww,256,0.1,500,0.825
0.1,adam,NeuCMFww,256,0.1,1000,0.8136
0.1,adam,NeuCMFww,512,0.0,500,0.8151
0.1,adam,NeuCMFww,512,0.0,1000,0.8181
0.1,adam,NeuCMFww,512,0.01,500,0.8034
0.1,adam,NeuCMFww,512,0.01,1000,0.8134
0.1,adam,NeuCMFww,512,0.1,500,0.8291
0.1,adam,NeuCMFww,512,0.1,1000,0.8185
0.1,adam,NeuCMF0i,128,0.0,500,0.8207
0.1,adam,NeuCMF0i,128,0.0,1000,0.812
0.1,adam,NeuCMF0i,128,0.01,500,0.8282
0.1,adam,NeuCMF0i,128,0.01,1000,0.8135
0.1,adam,NeuCMF0i,128,0.1,500,0.8444
0.1,adam,NeuCMF0i,128,0.1,1000,0.8291
0.1,adam,NeuCMF0i,256,0.0,500,0.8122
0.1,adam,NeuCMF0i,256,0.0,1000,0.8096
0.1,adam,NeuCMF0i,256,0.01,500,0.8179
0.1,adam,NeuCMF0i,256,0.01,1000,0.8215
0.1,adam,NeuCMF0i,256,0.1,500,0.8259
0.1,adam,NeuCMF0i,256,0.1,1000,0.8193
0.1,adam,NeuCMF0i,512,0.0,500,0.8233
0.1,adam,NeuCMF0i,512,0.0,1000,0.8213
0.1,adam,NeuCMF0i,512,0.01,500,0.8411
0.1,adam,NeuCMF0i,512,0.01,1000,0.8087
0.1,adam,NeuCMF0i,512,0.1,500,0.8079
0.1,adam,NeuCMF0i,512,0.1,1000,0.8181
0.1,adam,NeuCMFi0,128,0.0,500,0.8072
0.1,adam,NeuCMFi0,128,0.0,1000,0.8374
0.1,adam,NeuCMFi0,128,0.01,500,0.8323
0.1,adam,NeuCMFi0,128,0.01,1000,0.8365
0.1,adam,NeuCMFi0,128,0.1,500,0.834
0.1,adam,NeuCMFi0,128,0.1,1000,0.8248
0.1,adam,NeuCMFi0,256,0.0,500,0.8163
0.1,adam,NeuCMFi0,256,0.0,1000,0.8284
0.1,adam,NeuCMFi0,256,0.01,500,0.8153
0.1,adam,NeuCMFi0,256,0.01,1000,0.8203
0.1,adam,NeuCMFi0,256,0.1,500,0.7845
0.1,adam,NeuCMFi0,256,0.1,1000,0.8247
0.1,adam,NeuCMFi0,512,0.0,500,0.8161
0.1,adam,NeuCMFi0,512,0.0,1000,0.8393
0.1,adam,NeuCMFi0,512,0.01,500,0.8212
0.1,adam,NeuCMFi0,512,0.01,1000,0.7986
0.1,adam,NeuCMFi0,512,0.1,500,0.8215
0.1,adam,NeuCMFi0,512,0.1,1000,0.8115
0.1,adam,NeuCMF0w,128,0.0,500,0.8129
0.1,adam,NeuCMF0w,128,0.0,1000,0.8259
0.1,adam,NeuCMF0w,128,0.01,500,0.8335
0.1,adam,NeuCMF0w,128,0.01,1000,0.8225
0.1,adam,NeuCMF0w,128,0.1,500,0.8115
0.1,adam,NeuCMF0w,128,0.1,1000,0.8193
0.1,adam,NeuCMF0w,256,0.0,500,0.8362
0.1,adam,NeuCMF0w,256,0.0,1000,0.8352
0.1,adam,NeuCMF0w,256,0.01,500,0.8148
0.1,adam,NeuCMF0w,256,0.01,1000,0.8098
0.1,adam,NeuCMF0w,256,0.1,500,0.8238
0.1,adam,NeuCMF0w,256,0.1,1000,0.8133
0.1,adam,NeuCMF0w,512,0.0,500,0.8359
0.1,adam,NeuCMF0w,512,0.0,1000,0.8298
0.1,adam,NeuCMF0w,512,0.01,500,0.8226
0.1,adam,NeuCMF0w,512,0.01,1000,0.817
0.1,adam,NeuCMF0w,512,0.1,500,0.8013
0.1,adam,NeuCMF0w,512,0.1,1000,0.798
0.1,adam,NeuCMFw0,128,0.0,500,0.8261
0.1,adam,NeuCMFw0,128,0.0,1000,0.8258
0.1,adam,NeuCMFw0,128,0.01,500,0.8239
0.1,adam,NeuCMFw0,128,0.01,1000,0.8125
0.1,adam,NeuCMFw0,128,0.1,500,0.8317
0.1,adam,NeuCMFw0,128,0.1,1000,0.8297
0.1,adam,NeuCMFw0,256,0.0,500,0.8331
0.1,adam,NeuCMFw0,256,0.0,1000,0.828
0.1,adam,NeuCMFw0,256,0.01,500,0.8261
0.1,adam,NeuCMFw0,256,0.01,1000,0.825
0.1,adam,NeuCMFw0,256,0.1,500,0.8028
0.1,adam,NeuCMFw0,256,0.1,1000,0.8207
0.1,adam,NeuCMFw0,512,0.0,500,0.8126
0.1,adam,NeuCMFw0,512,0.0,1000,0.8345
0.1,adam,NeuCMFw0,512,0.01,500,0.8278
0.1,adam,NeuCMFw0,512,0.01,1000,0.8294
0.1,adam,NeuCMFw0,512,0.1,500,0.8132
0.1,adam,NeuCMFw0,512,0.1,1000,0.8151
0.1,RMSprop,NeuCMFii,128,0.0,500,0.8124
0.1,RMSprop,NeuCMFii,128,0.0,1000,0.8209
0.1,RMSprop,NeuCMFii,128,0.01,500,0.8134
0.1,RMSprop,NeuCMFii,128,0.01,1000,0.8363
0.1,RMSprop,NeuCMFii,128,0.1,500,0.808
0.1,RMSprop,NeuCMFii,128,0.1,1000,0.8001
0.1,RMSprop,NeuCMFii,256,0.0,500,0.8377
0.1,RMSprop,NeuCMFii,256,0.0,1000,0.8291
0.1,RMSprop,NeuCMFii,256,0.01,500,0.8222
0.1,RMSprop,NeuCMFii,256,0.01,1000,0.8334
0.1,RMSprop,NeuCMFii,256,0.1,500,0.8056
0.1,RMSprop,NeuCMFii,256,0.1,1000,0.8132
0.1,RMSprop,NeuCMFii,512,0.0,500,0.8165
0.1,RMSprop,NeuCMFii,512,0.0,1000,0.8103
0.1,RMSprop,NeuCMFii,512,0.01,500,0.8237
0.1,RMSprop,NeuCMFii,512,0.01,1000,0.8179
0.1,RMSprop,NeuCMFii,512,0.1,500,0.8337
0.1,RMSprop,NeuCMFii,512,0.1,1000,0.8265
0.1,RMSprop,NeuCMFww,128,0.0,500,0.8196
0.1,RMSprop,NeuCMFww,128,0.0,1000,0.821
0.1,RMSprop,NeuCMFww,128,0.01,500,0.8337
0.1,RMSprop,NeuCMFww,128,0.01,1000,0.8348
0.1,RMSprop,NeuCMFww,128,0.1,500,0.8023
0.1,RMSprop,NeuCMFww,128,0.1,1000,0.8163
0.1,RMSprop,NeuCMFww,256,0.0,500,0.8181
0.1,RMSprop,NeuCMFww,256,0.0,1000,0.7982
0.1,RMSprop,NeuCMFww,256,0.01,500,0.8125
0.1,RMSprop,NeuCMFww,256,0.01,1000,0.8136
0.1,RMSprop,NeuCMFww,256,0.1,500,0.8192
0.1,RMSprop,NeuCMFww,256,0.1,1000,0.8404
0.1,RMSprop,NeuCMFww,512,0.0,500,0.8135
0.1,RMSprop,NeuCMFww,512,0.0,1000,0.8251
0.1,RMSprop,NeuCMFww,512,0.01,500,0.8249
0.1,RMSprop,NeuCMFww,512,0.01,1000,0.825
0.1,RMSprop,NeuCMFww,512,0.1,500,0.8213
0.1,RMSprop,NeuCMFww,512,0.1,1000,0.8093
0.1,RMSprop,NeuCMF0i,128,0.0,500,0.7997
0.1,RMSprop,NeuCMF0i,128,0.0,1000,0.8235
0.1,RMSprop,NeuCMF0i,128,0.01,500,0.8103
0.1,RMSprop,NeuCMF0i,128,0.01,1000,0.7939
0.1,RMSprop,NeuCMF0i,128,0.1,500,0.8131
0.1,RMSprop,NeuCMF0i,128,0.1,1000,0.8204
0.1,RMSprop,NeuCMF0i,256,0.0,500,0.7977
0.1,RMSprop,NeuCMF0i,256,0.0,1000,0.8272
0.1,RMSprop,NeuCMF0i,256,0.01,500,0.8137
0.1,RMSprop,NeuCMF0i,256,0.01,1000,0.8305
0.1,RMSprop,NeuCMF0i,256,0.1,500,0.8533
0.1,RMSprop,NeuCMF0i,256,0.1,1000,0.8229
0.1,RMSprop,NeuCMF0i,512,0.0,500,0.817
0.1,RMSprop,NeuCMF0i,512,0.0,1000,0.8075
0.1,RMSprop,NeuCMF0i,512,0.01,500,0.8095
0.1,RMSprop,NeuCMF0i,512,0.01,1000,0.8157
0.1,RMSprop,NeuCMF0i,512,0.1,500,0.827
0.1,RMSprop,NeuCMF0i,512,0.1,1000,0.8256
0.1,RMSprop,NeuCMFi0,128,0.0,500,0.8434
0.1,RMSprop,NeuCMFi0,128,0.0,1000,0.8078
0.1,RMSprop,NeuCMFi0,128,0.01,500,0.8193
0.1,RMSprop,NeuCMFi0,128,0.01,1000,0.8155
0.1,RMSprop,NeuCMFi0,128,0.1,500,0.8366
0.1,RMSprop,NeuCMFi0,128,0.1,1000,0.8205
0.1,RMSprop,NeuCMFi0,256,0.0,500,0.8097
0.1,RMSprop,NeuCMFi0,256,0.0,1000,0.8164
0.1,RMSprop,NeuCMFi0,256,0.01,500,0.8281
0.1,RMSprop,NeuCMFi0,256,0.01,1000,0.8224
0.1,RMSprop,NeuCMFi0,256,0.1,500,0.8175
0.1,RMSprop,NeuCMFi0,256,0.1,1000,0.8193
0.1,RMSprop,NeuCMFi0,512,0.0,500,0.7975
0.1,RMSprop,NeuCMFi0,512,0.0,1000,0.833
0.1,RMSprop,NeuCMFi0,512,0.01,500,0.8222
0.1,RMSprop,NeuCMFi0,512,0.01,1000,0.8181
0.1,RMSprop,NeuCMFi0,512,0.1,500,0.8016
0.1,RMSprop,NeuCMFi0,512,0.1,1000,0.824
0.1,RMSprop,NeuCMF0w,128,0.0,500,0.8277
0.1,RMSprop,NeuCMF0w,128,0.0,1000,0.8197
0.1,RMSprop,NeuCMF0w,128,0.01,500,0.8377
0.1,RMSprop,NeuCMF0w,128,0.01,1000,0.8141
0.1,RMSprop,NeuCMF0w,128,0.1,500,0.8245
0.1,RMSprop,NeuCMF0w,128,0.1,1000,0.8324
0.1,RMSprop,NeuCMF0w,256,0.0,500,0.8169
0.1,RMSprop,NeuCMF0w,256,0.0,1000,0.8201
0.1,RMSprop,NeuCMF0w,256,0.01,500,0.8179
0.1,RMSprop,NeuCMF0w,256,0.01,1000,0.8307
0.1,RMSprop,NeuCMF0w,256,0.1,500,0.8324
0.1,RMSprop,NeuCMF0w,256,0.1,1000,0.8194
0.1,RMSprop,NeuCMF0w,512,0.0,500,0.8086
0.1,RMSprop,NeuCMF0w,512,0.0,1000,0.8278
0.1,RMSprop,NeuCMF0w,512,0.01,500,0.8099
0.1,RMSprop,NeuCMF0w,512,0.01,1000,0.8075
0.1,RMSprop,NeuCMF0w,512,0.1,500,0.8124
0.1,RMSprop,NeuCMF0w,512,0.1,1000,0.8296
0.1,RMSprop,NeuCMFw0,128,0.0,500,0.8422
0.1,RMSprop,NeuCMFw0,128,0.0,1000,0.8192
0.1,RMSprop,NeuCMFw0,128,0.01,500,0.8161
0.1,RMSprop,NeuCMFw0,128,0.01,1000,0.8098
0.1,RMSprop,NeuCMFw0,128,0.1,500,0.8419
0.1,RMSprop,NeuCMFw0,128,0.1,1000,0.816
0.1,RMSprop,NeuCMFw0,256,0.0,500,0.8026
0.1,RMSprop,NeuCMFw0,256,0.0,1000,0.8211
0.1,RMSprop,NeuCMFw0,256,0.01,500,0.8326
0.1,RMSprop,NeuCMFw0,256,0.01,1000,0.8173
0.1,RMSprop,NeuCMFw0,256,0.1,500,0.8439
0.1,RMSprop,NeuCMFw0,256,0.1,1000,0.8111
0.1,RMSprop,NeuCMFw0,512,0.0,500,0.8206
0.1,RMSprop,NeuCMFw0,512,0.0,1000,0.8163
0.1,RMSprop,NeuCMFw0,512,0.01,500,0.8353
0.1,RMSprop,NeuCMFw0,512,0.01,1000,0.8287
0.1,RMSprop,NeuCMFw0,512,0.1,500,0.8112
0.1,RMSprop,NeuCMFw0,512,0.1,1000,0.8145
0.01,adam,NeuCMFii,128,0.0,500,0.8457
0.01,adam,NeuCMFii,128,0.0,1000,0.807
0.01,adam,NeuCMFii,128,0.01,500,0.7934
0.01,adam,NeuCMFii,128,0.01,1000,0.8417
0.01,adam,NeuCMFii,128,0.1,500,0.7955
0.01,adam,NeuCMFii,128,0.1,1000,0.8285
0.01,adam,NeuCMFii,256,0.0,500,0.8144
0.01,adam,NeuCMFii,256,0.0,1000,0.8217
0.01,adam,NeuCMFii,256,0.01,500,0.821
0.01,adam,NeuCMFii,256,0.01,1000,0.828
0.01,adam,NeuCMFii,256,0.1,500,0.8145
0.01,adam,NeuCMFii,256,0.1,1000,0.819
0.01,adam,NeuCMFii,512,0.0,500,0.8158
0.01,adam,NeuCMFii,512,0.0,1000,0.8222
0.01,adam,NeuCMFii,512,0.01,500,0.7976
0.01,adam,NeuCMFii,512,0.01,1000,0.8223
0.01,adam,NeuCMFii,512,0.1,500,0.8346
0.01,adam,NeuCMFii,512,0.1,1000,0.8287
0.01,adam,NeuCMFww,128,0.0,500,0.8305
0.01,adam,NeuCMFww,128,0.0,1000,0.8239
0.01,adam,NeuCMFww,128,0.01,500,0.8149
0.01,adam,NeuCMFww,128,0.01,1000,0.823
0.01,adam,NeuCMFww,128,0.1,500,0.8218
0.01,adam,NeuCMFww,128,0.1,1000,0.8158
0.01,adam,NeuCMFww,256,0.0,500,0.8157
0.01,adam,NeuCMFww,256,0.0,1000,0.8201
0.01,adam,NeuCMFww,256,0.01,500,0.8384
0.01,adam,NeuCMFww,256,0.01,1000,0.8099
0.01,adam,NeuCMFww,256,0.1,500,0.8278
0.01,adam,NeuCMFww,256,0.1,1000,0.8009
0.01,adam,NeuCMFww,512,0.0,500,0.8351
0.01,adam,NeuCMFww,512,0.0,1000,0.7965
0.01,adam,NeuCMFww,512,0.01,500,0.8558
0.01,adam,NeuCMFww,512,0.01,1000,0.7959
0.01,adam,NeuCMFww,512,0.1,500,0.8268
0.01,adam,NeuCMFww,512,0.1,1000,0.8228
0.01,adam,NeuCMF0i,128,0.0,500,0.8215
0.01,adam,NeuCMF0i,128,0.0,1000,0.8192
0.01,adam,NeuCMF0i,128,0.01,500,0.833
0.01,adam,NeuCMF0i,128,0.01,1000,0.8128
0.01,adam,NeuCMF0i,128,0.1,500,0.8306
0.01,adam,NeuCMF0i,128,0.1,1000,0.8342
0.01,adam,NeuCMF0i,256,0.0,500,0.8009
0.01,adam,NeuCMF0i,256,0.0,1000,0.8224
0.01,adam,NeuCMF0i,256,0.01,500,0.8071
0.01,adam,NeuCMF0i,256,0.01,1000,0.8301
0.01,adam,NeuCMF0i,256,0.1,500,0.8274
0.01,adam,NeuCMF0i,256,0.1,1000,0.8157
0.01,adam,NeuCMF0i,512,0.0,500,0.8394
0.01,adam,NeuCMF0i,512,0.0,1000,0.8161
0.01,adam,NeuCMF0i,512,0.01,500,0.8084
0.01,adam,NeuCMF0i,512,0.01,1000,0.8208
0.01,adam,NeuCMF0i,512,0.1,500,0.8224
0.01,adam,NeuCMF0i,512,0.1,1000,0.8202
0.01,adam,NeuCMFi0,128,0.0,500,0.8042
0.01,adam,NeuCMFi0,128,0.0,1000,0.8393
0.01,adam,NeuCMFi0,128,0.01,500,0.8059
0.01,adam,NeuCMFi0,128,0.01,1000,0.8128
0.01,adam,NeuCMFi0,128,0.1,500,0.8251
0.01,adam,NeuCMFi0,128,0.1,1000,0.826
0.01,adam,NeuCMFi0,256,0.0,500,0.8066
0.01,adam,NeuCMFi0,256,0.0,1000,0.82
0.01,adam,NeuCMFi0,256,0.01,500,0.8236
0.01,adam,NeuCMFi0,256,0.01,1000,0.8041
