kernel_n_factor,kernel_n_epoch,kernel_lr,kernel_reg,update_epoch,update_lr,mae
10,50,0.1,0.01,200,0.01,0.9204168797706206
10,50,0.1,0.01,200,0.1,0.9562773968901284
10,50,0.1,0.1,10,0.0001,0.7761799098315159
10,50,0.1,0.1,10,0.001,0.7791443756272398
10,50,0.1,0.1,10,0.01,0.7958171878722426
10,50,0.1,0.1,10,0.1,0.8849029245686372
10,50,0.1,0.1,50,0.0001,0.7793163027175927
10,50,0.1,0.1,50,0.001,0.7793767437359093
10,50,0.1,0.1,50,0.01,0.8575402897258406
10,50,0.1,0.1,50,0.1,0.9129820116127472
10,50,0.1,0.1,100,0.0001,0.7807311709966177
10,50,0.1,0.1,100,0.001,0.8000492962505447
10,50,0.1,0.1,100,0.01,0.8853136360076319
10,50,0.1,0.1,100,0.1,0.9116972819470084
10,50,0.1,0.1,200,0.0001,0.7817427662438703
10,50,0.1,0.1,200,0.001,0.8123437955736924
10,50,0.1,0.1,200,0.01,0.9002555269121458
10,50,0.1,0.1,200,0.1,0.9051928482327124
10,100,0.0001,0.0001,10,0.0001,0.7372091743310075
10,100,0.0001,0.0001,10,0.001,0.735869692136913
10,100,0.0001,0.0001,10,0.01,0.7526541216612316
10,100,0.0001,0.0001,10,0.1,0.8652932407306331
10,100,0.0001,0.0001,50,0.0001,0.737356194471357
10,100,0.0001,0.0001,50,0.001,0.7408955351608303
10,100,0.0001,0.0001,50,0.01,0.8284291702277176
10,100,0.0001,0.0001,50,0.1,0.8940775225416183
10,100,0.0001,0.0001,100,0.0001,0.7375367669850287
10,100,0.0001,0.0001,100,0.001,0.7519746108400622
10,100,0.0001,0.0001,100,0.01,0.8630333460763191
10,100,0.0001,0.0001,100,0.1,0.9112297494836072
10,100,0.0001,0.0001,200,0.0001,0.7372018097410092
10,100,0.0001,0.0001,200,0.001,0.7776235297410382
10,100,0.0001,0.0001,200,0.01,0.8779925791174461
10,100,0.0001,0.0001,200,0.1,0.9243526548677912
10,100,0.0001,0.001,10,0.0001,0.7366707905474891
10,100,0.0001,0.001,10,0.001,0.7382167404242258
10,100,0.0001,0.001,10,0.01,0.752218365456178
10,100,0.0001,0.001,10,0.1,0.8656911718783824
10,100,0.0001,0.001,50,0.0001,0.7367837356748159
10,100,0.0001,0.001,50,0.001,0.7397467288890092
10,100,0.0001,0.001,50,0.01,0.8278618524546437
10,100,0.0001,0.001,50,0.1,0.890345528789939
10,100,0.0001,0.001,100,0.0001,0.7381910461657503
10,100,0.0001,0.001,100,0.001,0.7517007932931461
10,100,0.0001,0.001,100,0.01,0.864726170632908
10,100,0.0001,0.001,100,0.1,0.9060891198985176
10,100,0.0001,0.001,200,0.0001,0.7389550724877149
10,100,0.0001,0.001,200,0.001,0.7795671877763579
10,100,0.0001,0.001,200,0.01,0.882176882887055
10,100,0.0001,0.001,200,0.1,0.92634834010005
10,100,0.0001,0.01,10,0.0001,0.7373780144265609
10,100,0.0001,0.01,10,0.001,0.7382035870657199
10,100,0.0001,0.01,10,0.01,0.7521683596762873
10,100,0.0001,0.01,10,0.1,0.8649665036164632
10,100,0.0001,0.01,50,0.0001,0.7386382059850799
10,100,0.0001,0.01,50,0.001,0.7409053508681435
10,100,0.0001,0.01,50,0.01,0.8264513493545411
10,100,0.0001,0.01,50,0.1,0.8925183529167852
10,100,0.0001,0.01,100,0.0001,0.7378810257309802
10,100,0.0001,0.01,100,0.001,0.751865755203342
10,100,0.0001,0.01,100,0.01,0.862462475144064
10,100,0.0001,0.01,100,0.1,0.9014809913076344
10,100,0.0001,0.01,200,0.0001,0.7373819945546912
10,100,0.0001,0.01,200,0.001,0.7793224516387285
10,100,0.0001,0.01,200,0.01,0.8830494798070155
10,100,0.0001,0.01,200,0.1,0.9017148583280258
10,100,0.0001,0.1,10,0.0001,0.7379456086362073
10,100,0.0001,0.1,10,0.001,0.7364860695660674
10,100,0.0001,0.1,10,0.01,0.7524059337680573
10,100,0.0001,0.1,10,0.1,0.8537933584415288
10,100,0.0001,0.1,50,0.0001,0.7390287987299405
10,100,0.0001,0.1,50,0.001,0.7408426745638347
10,100,0.0001,0.1,50,0.01,0.8214463805338296
10,100,0.0001,0.1,50,0.1,0.8701253769472571
10,100,0.0001,0.1,100,0.0001,0.737219031867981
10,100,0.0001,0.1,100,0.001,0.7523149643846361
10,100,0.0001,0.1,100,0.01,0.852893552867297
10,100,0.0001,0.1,100,0.1,0.872502216469063
10,100,0.0001,0.1,200,0.0001,0.737818901458862
10,100,0.0001,0.1,200,0.001,0.7754577599459223
10,100,0.0001,0.1,200,0.01,0.8634227245192553
10,100,0.0001,0.1,200,0.1,0.8678386928723953
10,100,0.001,0.0001,10,0.0001,0.7495706173857078
10,100,0.001,0.0001,10,0.001,0.7498288128188121
10,100,0.001,0.0001,10,0.01,0.7644747328084497
10,100,0.001,0.0001,10,0.1,0.879030790704597
10,100,0.001,0.0001,50,0.0001,0.74837851528148
10,100,0.001,0.0001,50,0.001,0.7526847273827296
10,100,0.001,0.0001,50,0.01,0.8404766145776313
10,100,0.001,0.0001,50,0.1,0.9041091226784438
10,100,0.001,0.0001,100,0.0001,0.7500515205307381
10,100,0.001,0.0001,100,0.001,0.7648192953436592
10,100,0.001,0.0001,100,0.01,0.8760689610628888
10,100,0.001,0.0001,100,0.1,0.9368995204165196
10,100,0.001,0.0001,200,0.0001,0.7516408908537706
10,100,0.001,0.0001,200,0.001,0.7895837138433177
10,100,0.001,0.0001,200,0.01,0.8948150561236564
10,100,0.001,0.0001,200,0.1,0.9327041430482426
10,100,0.001,0.001,10,0.0001,0.7504912325292901
10,100,0.001,0.001,10,0.001,0.7488105135643676
10,100,0.001,0.001,10,0.01,0.7657627115645225
10,100,0.001,0.001,10,0.1,0.8800963760128251
10,100,0.001,0.001,50,0.0001,0.7498757666235029
10,100,0.001,0.001,50,0.001,0.7536555145287446
10,100,0.001,0.001,50,0.01,0.839358796792177
10,100,0.001,0.001,50,0.1,0.9070202519225172
10,100,0.001,0.001,100,0.0001,0.7500669731828511
10,100,0.001,0.001,100,0.001,0.7652634442897728
10,100,0.001,0.001,100,0.01,0.8772155792623529
10,100,0.001,0.001,100,0.1,0.9191941200215272
10,100,0.001,0.001,200,0.0001,0.7493435183102014
10,100,0.001,0.001,200,0.001,0.7892384106110483
10,100,0.001,0.001,200,0.01,0.903367004039734
10,100,0.001,0.001,200,0.1,0.9079747563979698
10,100,0.001,0.01,10,0.0001,0.7497055782852615
10,100,0.001,0.01,10,0.001,0.7490928622831107
10,100,0.001,0.01,10,0.01,0.7649472268094796
10,100,0.001,0.01,10,0.1,0.8779401648665249
10,100,0.001,0.01,50,0.0001,0.7485612612166275
10,100,0.001,0.01,50,0.001,0.7543204455365021
10,100,0.001,0.01,50,0.01,0.8391318457957077
10,100,0.001,0.01,50,0.1,0.9047589297510104
10,100,0.001,0.01,100,0.0001,0.7505298232052465
10,100,0.001,0.01,100,0.001,0.7655784083305003
10,100,0.001,0.01,100,0.01,0.8744495907934853
10,100,0.001,0.01,100,0.1,0.914181398253184
10,100,0.001,0.01,200,0.0001,0.7503275258082707
10,100,0.001,0.01,200,0.001,0.7892411821593874
10,100,0.001,0.01,200,0.01,0.8949974100476007
10,100,0.001,0.01,200,0.1,0.9234772300407872
10,100,0.001,0.1,10,0.0001,0.7478408973173065
10,100,0.001,0.1,10,0.001,0.7479800798221907
10,100,0.001,0.1,10,0.01,0.7627158464818106
10,100,0.001,0.1,10,0.1,0.8659875655349175
10,100,0.001,0.1,50,0.0001,0.7484372526807413
10,100,0.001,0.1,50,0.001,0.7533255274574638
10,100,0.001,0.1,50,0.01,0.8319848892339485
10,100,0.001,0.1,50,0.1,0.879644468915171
10,100,0.001,0.1,100,0.0001,0.7489941767100433
10,100,0.001,0.1,100,0.001,0.7638072846308459
10,100,0.001,0.1,100,0.01,0.8656636157159896
10,100,0.001,0.1,100,0.1,0.8804781981365708
10,100,0.001,0.1,200,0.0001,0.7487938063204265
10,100,0.001,0.1,200,0.001,0.7867808983645646
10,100,0.001,0.1,200,0.01,0.878374358851184
10,100,0.001,0.1,200,0.1,0.8823855624611164
10,100,0.01,0.0001,10,0.0001,0.7952144848260592
10,100,0.01,0.0001,10,0.001,0.794916880446013
10,100,0.01,0.0001,10,0.01,0.8154672745459005
10,100,0.01,0.0001,10,0.1,0.9052220485228591
10,100,0.01,0.0001,50,0.0001,0.7987652252764395
10,100,0.01,0.0001,50,0.001,0.7980392006460795
10,100,0.01,0.0001,50,0.01,0.8759146944145979
10,100,0.01,0.0001,50,0.1,0.9528564282945295
10,100,0.01,0.0001,100,0.0001,0.7892998769637719
10,100,0.01,0.0001,100,0.001,0.8095888728127636
10,100,0.01,0.0001,100,0.01,0.9046751244915298
10,100,0.01,0.0001,100,0.1,1.003039848101431
10,100,0.01,0.0001,200,0.0001,0.7901273935045958
10,100,0.01,0.0001,200,0.001,0.8263404546181657
10,100,0.01,0.0001,200,0.01,0.9231352463994796
10,100,0.01,0.0001,200,0.1,1.0093420889820093
10,100,0.01,0.001,10,0.0001,0.7891189149325744
10,100,0.01,0.001,10,0.001,0.7893328765968974
10,100,0.01,0.001,10,0.01,0.8096494923662321
10,100,0.01,0.001,10,0.1,0.9095448481559658
10,100,0.01,0.001,50,0.0001,0.7902371690608968
10,100,0.01,0.001,50,0.001,0.7983749809211507
10,100,0.01,0.001,50,0.01,0.8689597536270989
10,100,0.01,0.001,50,0.1,0.9556538886214192
10,100,0.01,0.001,100,0.0001,0.7925074122561798
10,100,0.01,0.001,100,0.001,0.8092203530394176
10,100,0.01,0.001,100,0.01,0.9041179811164818
10,100,0.01,0.001,100,0.1,0.9878685811706812
10,100,0.01,0.001,200,0.0001,0.7961177016972044
10,100,0.01,0.001,200,0.001,0.8323006701446856
10,100,0.01,0.001,200,0.01,0.9495824210433153
10,100,0.01,0.001,200,0.1,0.993606689661086
10,100,0.01,0.01,10,0.0001,0.7924785871239604
10,100,0.01,0.01,10,0.001,0.7906343758387463
10,100,0.01,0.01,10,0.01,0.8042368470594016
10,100,0.01,0.01,10,0.1,0.9089734627272766
10,100,0.01,0.01,50,0.0001,0.798180818412603
10,100,0.01,0.01,50,0.001,0.8020168058842964
10,100,0.01,0.01,50,0.01,0.8776223682421426
10,100,0.01,0.01,50,0.1,0.9515239320415698
10,100,0.01,0.01,100,0.0001,0.7887528483306518
10,100,0.01,0.01,100,0.001,0.8003773015255536
10,100,0.01,0.01,100,0.01,0.9001749733022918
10,100,0.01,0.01,100,0.1,1.0016960754540092
10,100,0.01,0.01,200,0.0001,0.7904971756763323
10,100,0.01,0.01,200,0.001,0.8257633622455116
10,100,0.01,0.01,200,0.01,0.9165817288277424
10,100,0.01,0.01,200,0.1,0.9671590177384716
10,100,0.01,0.1,10,0.0001,0.780397519379836
10,100,0.01,0.1,10,0.001,0.7801244437687938
10,100,0.01,0.1,10,0.01,0.7953047633372555
10,100,0.01,0.1,10,0.1,0.8880496959146532
10,100,0.01,0.1,50,0.0001,0.7829662521283219
10,100,0.01,0.1,50,0.001,0.7868033098217835
10,100,0.01,0.1,50,0.01,0.8572502517553465
10,100,0.01,0.1,50,0.1,0.9050648199470276
10,100,0.01,0.1,100,0.0001,0.7842488124128629
10,100,0.01,0.1,100,0.001,0.7974418398044064
10,100,0.01,0.1,100,0.01,0.8767346822841608
10,100,0.01,0.1,100,0.1,0.9236127895083572
10,100,0.01,0.1,200,0.0001,0.78186756544653
10,100,0.01,0.1,200,0.001,0.8159273954288047
10,100,0.01,0.1,200,0.01,0.9029199322485514
10,100,0.01,0.1,200,0.1,0.9199763027557868
10,100,0.1,0.0001,10,0.0001,0.8020823850241419
10,100,0.1,0.0001,10,0.001,0.7984707936387767
10,100,0.1,0.0001,10,0.01,0.8148945983678213
10,100,0.1,0.0001,10,0.1,0.915150494182096
10,100,0.1,0.0001,50,0.0001,0.8050056497925395
10,100,0.1,0.0001,50,0.001,0.793238320701733
10,100,0.1,0.0001,50,0.01,0.8750620960265887
10,100,0.1,0.0001,50,0.1,0.9838613128833268
10,100,0.1,0.0001,100,0.0001,0.7966171905648501
10,100,0.1,0.0001,100,0.001,0.8152840249993656
10,100,0.1,0.0001,100,0.01,0.9062104067257072
10,100,0.1,0.0001,100,0.1,0.9928170987075828
10,100,0.1,0.0001,200,0.0001,0.8042352680178796
10,100,0.1,0.0001,200,0.001,0.8354363343067222
10,100,0.1,0.0001,200,0.01,0.9357815751781046
10,100,0.1,0.0001,200,0.1,0.993128323383506
10,100,0.1,0.001,10,0.0001,0.7982128093394785
10,100,0.1,0.001,10,0.001,0.7966008339338086
10,100,0.1,0.001,10,0.01,0.8118766100561591
10,100,0.1,0.001,10,0.1,0.899983080269027
10,100,0.1,0.001,50,0.0001,0.7966085268950149
10,100,0.1,0.001,50,0.001,0.8000679685869432
10,100,0.1,0.001,50,0.01,0.873730102743955
10,100,0.1,0.001,50,0.1,0.9575243669796196
10,100,0.1,0.001,100,0.0001,0.7933871220708962
10,100,0.1,0.001,100,0.001,0.8212695377983561
10,100,0.1,0.001,100,0.01,0.8784297114503853
10,100,0.1,0.001,100,0.1,0.9820403188835498
10,100,0.1,0.001,200,0.0001,0.8114268498774144
10,100,0.1,0.001,200,0.001,0.8305169402645004
10,100,0.1,0.001,200,0.01,0.9382692371201932
10,100,0.1,0.001,200,0.1,0.9738756963124868
10,100,0.1,0.01,10,0.0001,0.7929225065177223
10,100,0.1,0.01,10,0.001,0.7870993467110713
10,100,0.1,0.01,10,0.01,0.8042775445320838
10,100,0.1,0.01,10,0.1,0.8887534367387308
10,100,0.1,0.01,50,0.0001,0.7853297332948651
10,100,0.1,0.01,50,0.001,0.7963266209467551
10,100,0.1,0.01,50,0.01,0.8732377207115681
10,100,0.1,0.01,50,0.1,0.9471793827659668
10,100,0.1,0.01,100,0.0001,0.7926199227145418
10,100,0.1,0.01,100,0.001,0.8030257009650257
10,100,0.1,0.01,100,0.01,0.9009073149521076
10,100,0.1,0.01,100,0.1,0.9691760558985052
10,100,0.1,0.01,200,0.0001,0.7875511555141764
10,100,0.1,0.01,200,0.001,0.8197072613479232
10,100,0.1,0.01,200,0.01,0.9390182449518508
10,100,0.1,0.01,200,0.1,0.9772588698005628
10,100,0.1,0.1,10,0.0001,0.7803267519553931
10,100,0.1,0.1,10,0.001,0.7716880517464553
10,100,0.1,0.1,10,0.01,0.7972396681010716
10,100,0.1,0.1,10,0.1,0.8901864265858677
10,100,0.1,0.1,50,0.0001,0.782327410715743
10,100,0.1,0.1,50,0.001,0.7803431373388938
10,100,0.1,0.1,50,0.01,0.8478779479762721
10,100,0.1,0.1,50,0.1,0.9048411357200848
10,100,0.1,0.1,100,0.0001,0.7776067029549965
10,100,0.1,0.1,100,0.001,0.7920834863544229
10,100,0.1,0.1,100,0.01,0.8819734659977478
10,100,0.1,0.1,100,0.1,0.9120918675393326
10,100,0.1,0.1,200,0.0001,0.7782214793637405
10,100,0.1,0.1,200,0.001,0.811203163926342
10,100,0.1,0.1,200,0.01,0.8969445679070404
10,100,0.1,0.1,200,0.1,0.9009880845563768
10,200,0.0001,0.0001,10,0.0001,0.7387318977147378
10,200,0.0001,0.0001,10,0.001,0.7394815757520341
10,200,0.0001,0.0001,10,0.01,0.7536954592440729
10,200,0.0001,0.0001,10,0.1,0.8704112594562047
10,200,0.0001,0.0001,50,0.0001,0.7383942633448606
10,200,0.0001,0.0001,50,0.001,0.7412192819934454
10,200,0.0001,0.0001,50,0.01,0.83122704118601
10,200,0.0001,0.0001,50,0.1,0.8873464189700192
10,200,0.0001,0.0001,100,0.0001,0.7389055365930309
10,200,0.0001,0.0001,100,0.001,0.7516761806979576
10,200,0.0001,0.0001,100,0.01,0.8649497733594054
10,200,0.0001,0.0001,100,0.1,0.91873979923845
10,200,0.0001,0.0001,200,0.0001,0.7383923632760149
10,200,0.0001,0.0001,200,0.001,0.7788740073899275
10,200,0.0001,0.0001,200,0.01,0.8828067334370957
10,200,0.0001,0.0001,200,0.1,0.9167271152921668
10,200,0.0001,0.001,10,0.0001,0.739415349569947
10,200,0.0001,0.001,10,0.001,0.736291966123723
10,200,0.0001,0.001,10,0.01,0.753758880907269
10,200,0.0001,0.001,10,0.1,0.8687518974577613
10,200,0.0001,0.001,50,0.0001,0.7387150366859555
10,200,0.0001,0.001,50,0.001,0.7405309621885776
10,200,0.0001,0.001,50,0.01,0.8319733200351046
10,200,0.0001,0.001,50,0.1,0.8991138169383568
10,200,0.0001,0.001,100,0.0001,0.7391854070117756
10,200,0.0001,0.001,100,0.001,0.7549061115907537
10,200,0.0001,0.001,100,0.01,0.8649864458987153
10,200,0.0001,0.001,100,0.1,0.9019277380669508
10,200,0.0001,0.001,200,0.0001,0.7371567347075005
10,200,0.0001,0.001,200,0.001,0.7786924261206752
10,200,0.0001,0.001,200,0.01,0.884469660277764
10,200,0.0001,0.001,200,0.1,0.9178533143028628
10,200,0.0001,0.01,10,0.0001,0.7387867585853438
10,200,0.0001,0.01,10,0.001,0.7386003768664119
10,200,0.0001,0.01,10,0.01,0.7527685235011153
10,200,0.0001,0.01,10,0.1,0.8640427768745857
10,200,0.0001,0.01,50,0.0001,0.7394731145893538
10,200,0.0001,0.01,50,0.001,0.7417615704500167
10,200,0.0001,0.01,50,0.01,0.8292073473300374
10,200,0.0001,0.01,50,0.1,0.8892037518507354
10,200,0.0001,0.01,100,0.0001,0.7373114394527829
10,200,0.0001,0.01,100,0.001,0.7532662740224507
10,200,0.0001,0.01,100,0.01,0.8637928671835515
10,200,0.0001,0.01,100,0.1,0.9037176595745404
10,200,0.0001,0.01,200,0.0001,0.7390037552235282
10,200,0.0001,0.01,200,0.001,0.7791992442361436
10,200,0.0001,0.01,200,0.01,0.8846091435897488
10,200,0.0001,0.01,200,0.1,0.907569101299337
10,200,0.0001,0.1,10,0.0001,0.7376035921155856
10,200,0.0001,0.1,10,0.001,0.737453146220055
10,200,0.0001,0.1,10,0.01,0.7525641957797589
10,200,0.0001,0.1,10,0.1,0.8563098257189473
10,200,0.0001,0.1,50,0.0001,0.7393971524909628
10,200,0.0001,0.1,50,0.001,0.7415771699611472
10,200,0.0001,0.1,50,0.01,0.8232198607019372
10,200,0.0001,0.1,50,0.1,0.8735449162309116
10,200,0.0001,0.1,100,0.0001,0.7377312532123761
10,200,0.0001,0.1,100,0.001,0.7526745874526777
10,200,0.0001,0.1,100,0.01,0.8531056873463728
10,200,0.0001,0.1,100,0.1,0.8707248492231495
10,200,0.0001,0.1,200,0.0001,0.7387867822920554
10,200,0.0001,0.1,200,0.001,0.7785634848007432
10,200,0.0001,0.1,200,0.01,0.8675160360007436
10,200,0.0001,0.1,200,0.1,0.8722415554862541
10,200,0.001,0.0001,10,0.0001,0.764152832422481
10,200,0.001,0.0001,10,0.001,0.7595359248903631
10,200,0.001,0.0001,10,0.01,0.7780935550737567
10,200,0.001,0.0001,10,0.1,0.8851256902324007
10,200,0.001,0.0001,50,0.0001,0.7605131682133998
10,200,0.001,0.0001,50,0.001,0.7668425662563929
10,200,0.001,0.0001,50,0.01,0.8511308837802486
10,200,0.001,0.0001,50,0.1,0.9136587834989502
10,200,0.001,0.0001,100,0.0001,0.7601890418784326
10,200,0.001,0.0001,100,0.001,0.7752244091822319
10,200,0.001,0.0001,100,0.01,0.8816555252475478
10,200,0.001,0.0001,100,0.1,0.9289628819536956
10,200,0.001,0.0001,200,0.0001,0.7629895051521898
10,200,0.001,0.0001,200,0.001,0.7979309816322109
10,200,0.001,0.0001,200,0.01,0.9066568654200928
10,200,0.001,0.0001,200,0.1,0.9669853042038272
10,200,0.001,0.001,10,0.0001,0.7614916056979789
10,200,0.001,0.001,10,0.001,0.7644754405128265
10,200,0.001,0.001,10,0.01,0.7766690437890215
10,200,0.001,0.001,10,0.1,0.8847528583056954
10,200,0.001,0.001,50,0.0001,0.7601269659710989
10,200,0.001,0.001,50,0.001,0.7655351422021606
10,200,0.001,0.001,50,0.01,0.8466812109563013
10,200,0.001,0.001,50,0.1,0.9198713789039564
10,200,0.001,0.001,100,0.0001,0.7616811184580541
10,200,0.001,0.001,100,0.001,0.7750228990448347
10,200,0.001,0.001,100,0.01,0.8832594618608253
10,200,0.001,0.001,100,0.1,0.9278020809829836
10,200,0.001,0.001,200,0.0001,0.7643600875147154
10,200,0.001,0.001,200,0.001,0.8008052863025267
10,200,0.001,0.001,200,0.01,0.90901055432158
10,200,0.001,0.001,200,0.1,0.9499587744316484
10,200,0.001,0.01,10,0.0001,0.7606451568604046
10,200,0.001,0.01,10,0.001,0.7602656234132146
10,200,0.001,0.01,10,0.01,0.7733919208949784
10,200,0.001,0.01,10,0.1,0.8858980311239479
10,200,0.001,0.01,50,0.0001,0.7613083786496672
10,200,0.001,0.01,50,0.001,0.7639795356368309
10,200,0.001,0.01,50,0.01,0.8495756201578758
10,200,0.001,0.01,50,0.1,0.9271765808722292
10,200,0.001,0.01,100,0.0001,0.7609092010941807
10,200,0.001,0.01,100,0.001,0.7773550723262963
10,200,0.001,0.01,100,0.01,0.8811184281223565
10,200,0.001,0.01,100,0.1,0.9254905264463184
10,200,0.001,0.01,200,0.0001,0.7622268949932229
10,200,0.001,0.01,200,0.001,0.7989979498725394
10,200,0.001,0.01,200,0.01,0.9003590488932213
10,200,0.001,0.01,200,0.1,0.9584903331118656
10,200,0.001,0.1,10,0.0001,0.7587599512648527
10,200,0.001,0.1,10,0.001,0.7594776160055136
10,200,0.001,0.1,10,0.01,0.7730958846684034
10,200,0.001,0.1,10,0.1,0.8719405724117946
10,200,0.001,0.1,50,0.0001,0.7588285964326974
10,200,0.001,0.1,50,0.001,0.7636220822793717
10,200,0.001,0.1,50,0.01,0.8411062489783713
10,200,0.001,0.1,50,0.1,0.8877258612997487
10,200,0.001,0.1,100,0.0001,0.7596256859651437
10,200,0.001,0.1,100,0.001,0.7728167966260455
10,200,0.001,0.1,100,0.01,0.871789430492995
10,200,0.001,0.1,100,0.1,0.885322573266692
10,200,0.001,0.1,200,0.0001,0.7562583967688008
10,200,0.001,0.1,200,0.001,0.796011917327211
10,200,0.001,0.1,200,0.01,0.8819684853061722
10,200,0.001,0.1,200,0.1,0.8928003264213316
10,200,0.01,0.0001,10,0.0001,0.7948429474866534
10,200,0.01,0.0001,10,0.001,0.7928159262780482
10,200,0.01,0.0001,10,0.01,0.8110485084105857
10,200,0.01,0.0001,10,0.1,0.902794650083401
10,200,0.01,0.0001,50,0.0001,0.8003303239043699
10,200,0.01,0.0001,50,0.001,0.8009675482214131
10,200,0.01,0.0001,50,0.01,0.8843456774700008
10,200,0.01,0.0001,50,0.1,0.9749644856078216
10,200,0.01,0.0001,100,0.0001,0.7963371248837606
10,200,0.01,0.0001,100,0.001,0.8126136732624182
10,200,0.01,0.0001,100,0.01,0.8948219330705549
10,200,0.01,0.0001,100,0.1,0.9989600733997344
10,200,0.01,0.0001,200,0.0001,0.8024098229680651
10,200,0.01,0.0001,200,0.001,0.830605691548356
10,200,0.01,0.0001,200,0.01,0.9410664857413912
10,200,0.01,0.0001,200,0.1,0.9797864424262456
10,200,0.01,0.001,10,0.0001,0.8004574877031803
10,200,0.01,0.001,10,0.001,0.8011811556875953
10,200,0.01,0.001,10,0.01,0.8142717289303977
10,200,0.01,0.001,10,0.1,0.928510795817492
10,200,0.01,0.001,50,0.0001,0.8027128010748501
10,200,0.01,0.001,50,0.001,0.8106056345111118
10,200,0.01,0.001,50,0.01,0.8823372811275552
10,200,0.01,0.001,50,0.1,0.9548961330599248
10,200,0.01,0.001,100,0.0001,0.7945758801870164
10,200,0.01,0.001,100,0.001,0.8152181165431706
10,200,0.01,0.001,100,0.01,0.9114217269245144
10,200,0.01,0.001,100,0.1,0.9620908328962292
10,200,0.01,0.001,200,0.0001,0.8013635807386972
10,200,0.01,0.001,200,0.001,0.8291066225617221
10,200,0.01,0.001,200,0.01,0.92039953215736
10,200,0.01,0.001,200,0.1,0.9808397089920968
10,200,0.01,0.01,10,0.0001,0.7987614047577932
10,200,0.01,0.01,10,0.001,0.79434170288629
10,200,0.01,0.01,10,0.01,0.8136089585898432
10,200,0.01,0.01,10,0.1,0.9122840464839396
10,200,0.01,0.01,50,0.0001,0.7987612976061773
10,200,0.01,0.01,50,0.001,0.8011635559411867
10,200,0.01,0.01,50,0.01,0.8656491995903994
10,200,0.01,0.01,50,0.1,0.9473191725920894
10,200,0.01,0.01,100,0.0001,0.8004574059539168
10,200,0.01,0.01,100,0.001,0.8064559907587527
10,200,0.01,0.01,100,0.01,0.895694158118689
10,200,0.01,0.01,100,0.1,0.9563396380184334
10,200,0.01,0.01,200,0.0001,0.8023860760656066
10,200,0.01,0.01,200,0.001,0.8324428921406783
10,200,0.01,0.01,200,0.01,0.9437247751691696
10,200,0.01,0.01,200,0.1,0.9522047475307864
10,200,0.01,0.1,10,0.0001,0.7849074509465972
10,200,0.01,0.1,10,0.001,0.7781775357209568
10,200,0.01,0.1,10,0.01,0.7920802521915244
10,200,0.01,0.1,10,0.1,0.895661891747496
10,200,0.01,0.1,50,0.0001,0.7792358675690932
10,200,0.01,0.1,50,0.001,0.7838535306983851
10,200,0.01,0.1,50,0.01,0.8553254909343571
10,200,0.01,0.1,50,0.1,0.9190728827103598
10,200,0.01,0.1,100,0.0001,0.7784059579932474
10,200,0.01,0.1,100,0.001,0.79795201020102
10,200,0.01,0.1,100,0.01,0.8809500995702811
10,200,0.01,0.1,100,0.1,0.9196268996120174
10,200,0.01,0.1,200,0.0001,0.7851044116625088
10,200,0.01,0.1,200,0.001,0.821707841680389
10,200,0.01,0.1,200,0.01,0.9005341201008782
10,200,0.01,0.1,200,0.1,0.9083416643729024
10,200,0.1,0.0001,10,0.0001,0.7932440263873709
10,200,0.1,0.0001,10,0.001,0.7952745316869352
10,200,0.1,0.0001,10,0.01,0.8132085595711457
10,200,0.1,0.0001,10,0.1,0.909289614376126
10,200,0.1,0.0001,50,0.0001,0.8022981961586554
10,200,0.1,0.0001,50,0.001,0.8071864009702515
10,200,0.1,0.0001,50,0.01,0.8858396206407152
10,200,0.1,0.0001,50,0.1,0.9683380939886976
10,200,0.1,0.0001,100,0.0001,0.8028655479217511
10,200,0.1,0.0001,100,0.001,0.8110868573608916
10,200,0.1,0.0001,100,0.01,0.9140240892759696
10,200,0.1,0.0001,100,0.1,0.9914006218536878
10,200,0.1,0.0001,200,0.0001,0.8033772947002573
10,200,0.1,0.0001,200,0.001,0.8365434965610365
10,200,0.1,0.0001,200,0.01,0.935863368072892
10,200,0.1,0.0001,200,0.1,0.9927375879578118
10,200,0.1,0.001,10,0.0001,0.792819202093861
10,200,0.1,0.001,10,0.001,0.7976325610122332
10,200,0.1,0.001,10,0.01,0.8147251985050632
10,200,0.1,0.001,10,0.1,0.921957876109602
10,200,0.1,0.001,50,0.0001,0.7971194407026175
10,200,0.1,0.001,50,0.001,0.7958225627605112
10,200,0.1,0.001,50,0.01,0.8689830501642497
10,200,0.1,0.001,50,0.1,0.9498643947878396
10,200,0.1,0.001,100,0.0001,0.788350603512084
10,200,0.1,0.001,100,0.001,0.8040409819211506
10,200,0.1,0.001,100,0.01,0.9119977177822884
10,200,0.1,0.001,100,0.1,0.9859164149004648
10,200,0.1,0.001,200,0.0001,0.7933287099702309
