learning_rate,learner,embedding_size,weight_decay,train_batch_size,mae,rmse
1e-05,RMSprop,256,1e-05,500,3.4757518768310547,12.197911262512209
1e-05,RMSprop,256,1e-05,500,2.064847230911255,4.761242389678955
1e-05,RMSprop,256,1e-05,1000,4.823625087738037,23.274089813232425
1e-05,RMSprop,256,1e-05,1000,4.791204929351807,22.966707229614254
1e-05,RMSprop,256,1e-05,1000,3.995319843292236,16.069730758666992
1e-05,RMSprop,256,1e-05,1000,3.764528274536133,14.207916259765623
1e-05,RMSprop,256,1e-05,1000,2.43446683883667,6.336291790008545
1e-05,RMSprop,256,1e-05,2000,4.930224895477295,24.30877113342285
1e-05,RMSprop,256,1e-05,2000,4.922147274017334,24.229454040527344
1e-05,RMSprop,256,1e-05,2000,4.054052829742432,16.541322708129883
1e-05,RMSprop,256,1e-05,2000,3.9093616008758554,15.311081886291504
1e-05,RMSprop,256,1e-05,2000,2.477008104324341,6.5460615158081055
1e-05,RMSprop,256,1e-05,4000,4.968863010406494,24.690895080566406
1e-05,RMSprop,256,1e-05,4000,4.9513325691223145,24.51729202270508
1e-05,RMSprop,256,1e-05,4000,4.047257900238037,16.487518310546875
1e-05,RMSprop,256,1e-05,4000,3.945691823959351,15.595717430114746
1e-05,RMSprop,256,1e-05,4000,2.561899185180664,6.971505641937256
1e-05,RMSprop,256,0.0001,500,4.3658976554870605,19.26814842224121
1e-05,RMSprop,256,0.0001,500,4.416324615478516,19.6527042388916
1e-05,RMSprop,256,0.0001,500,3.627462148666382,13.351066589355469
1e-05,RMSprop,256,0.0001,500,3.4419422149658203,11.98045539855957
1e-05,RMSprop,256,0.0001,500,1.9853088855743408,4.466751575469971
1e-05,RMSprop,256,0.0001,1000,4.839816570281982,23.428577423095703
1e-05,RMSprop,256,0.0001,1000,4.796036720275879,23.013795852661133
1e-05,RMSprop,256,0.0001,1000,3.894676685333252,15.288962364196776
1e-05,RMSprop,256,0.0001,1000,3.7932403087615967,14.42104148864746
1e-05,RMSprop,256,0.0001,1000,2.398427963256836,6.166249752044678
1e-05,RMSprop,256,0.0001,2000,4.867861747741699,23.70389747619629
1e-05,RMSprop,256,0.0001,2000,4.943763256072998,24.44233703613281
1e-05,RMSprop,256,0.0001,2000,4.047852039337158,16.4903507232666
1e-05,RMSprop,256,0.0001,2000,3.8982555866241455,15.22431755065918
1e-05,RMSprop,256,0.0001,2000,2.5205349922180176,6.761140823364258
1e-05,RMSprop,256,0.0001,4000,4.980517864227295,24.80674362182617
1e-05,RMSprop,256,0.0001,4000,4.948354721069336,24.48779296875
1e-05,RMSprop,256,0.0001,4000,4.089956760406494,16.83363914489746
1e-05,RMSprop,256,0.0001,4000,3.935124158859253,15.512353897094728
1e-05,RMSprop,256,0.0001,4000,2.5594699382781982,6.957254409790039
1e-05,RMSprop,256,0.001,500,4.634432315826416,21.5060977935791
1e-05,RMSprop,256,0.001,500,4.675206184387207,21.87684440612793
1e-05,RMSprop,256,0.001,500,3.646397113800049,13.4766206741333
1e-05,RMSprop,256,0.001,500,3.4671719074249268,12.12510871887207
1e-05,RMSprop,256,0.001,500,1.965514898300171,4.406815052032471
1e-05,RMSprop,256,0.001,1000,4.7912373542785645,22.96752548217773
1e-05,RMSprop,256,0.001,1000,4.851566314697266,23.54158592224121
1e-05,RMSprop,256,0.001,1000,3.928745746612549,15.547843933105469
1e-05,RMSprop,256,0.001,1000,3.834830284118652,14.73481559753418
1e-05,RMSprop,256,0.001,1000,2.350361585617065,5.947939872741699
1e-05,RMSprop,256,0.001,2000,4.937633514404297,24.381797790527344
1e-05,RMSprop,256,0.001,2000,4.91953182220459,24.20408058166504
1e-05,RMSprop,256,0.001,2000,4.034084320068359,16.37986183166504
1e-05,RMSprop,256,0.001,2000,3.853686571121216,14.88205337524414
1e-05,RMSprop,256,0.001,2000,2.525374174118042,6.786262512207031
1e-05,RMSprop,256,0.001,4000,4.96291446685791,24.631839752197266
1e-05,RMSprop,256,0.001,4000,4.969723224639893,24.69938850402832
1e-05,RMSprop,256,0.001,4000,4.085655212402344,16.798505783081055
1e-05,RMSprop,256,0.001,4000,3.909252405166626,15.310792922973633
1e-05,RMSprop,256,0.001,4000,2.5652458667755127,6.987950325012207
1e-05,RMSprop,256,0.01,500,4.704421520233154,22.143310546875
1e-05,RMSprop,256,0.01,500,4.4798736572265625,20.184633255004883
1e-05,RMSprop,256,0.01,500,3.4944822788238525,12.513836860656738
1e-05,RMSprop,256,0.01,500,3.419196128845215,11.837108612060549
1e-05,RMSprop,256,0.01,500,1.9360251426696775,4.308571815490723
1e-05,RMSprop,256,0.01,1000,4.793360233306885,22.98858070373535
1e-05,RMSprop,256,0.01,1000,4.736731052398682,22.465330123901367
1e-05,RMSprop,256,0.01,1000,3.920474052429199,15.484609603881836
1e-05,RMSprop,256,0.01,1000,3.8201284408569336,14.623479843139648
1e-05,RMSprop,256,0.01,1000,2.391387701034546,6.133193492889404
1e-05,RMSprop,256,0.01,2000,4.893948078155518,23.95433807373047
1e-05,RMSprop,256,0.01,2000,4.931102275848389,24.31720352172852
1e-05,RMSprop,256,0.01,2000,4.046569347381592,16.47999382019043
1e-05,RMSprop,256,0.01,2000,3.9021401405334473,15.253995895385742
1e-05,RMSprop,256,0.01,2000,2.50014591217041,6.659177780151367
1e-05,RMSprop,256,0.01,4000,4.963825702667236,24.640729904174805
1e-05,RMSprop,256,0.01,4000,4.96701192855835,24.67229461669922
1e-05,RMSprop,256,0.01,4000,4.074551105499268,16.70639419555664
1e-05,RMSprop,256,0.01,4000,3.942462682723999,15.570476531982422
1e-05,RMSprop,256,0.01,4000,2.563215494155884,6.977787494659424
1e-05,RMSprop,256,0.1,500,4.570677757263184,20.950868606567383
1e-05,RMSprop,256,0.1,500,4.640393257141113,21.559682846069336
1e-05,RMSprop,256,0.1,500,3.676725387573242,13.673017501831056
1e-05,RMSprop,256,0.1,500,3.5042314529418945,12.37607192993164
1e-05,RMSprop,256,0.1,500,2.2059035301208496,5.298574447631836
1e-05,RMSprop,256,0.1,1000,4.816126346588135,23.202104568481445
1e-05,RMSprop,256,0.1,1000,4.784177780151367,22.902320861816406
1e-05,RMSprop,256,0.1,1000,3.909438610076904,15.399456024169922
1e-05,RMSprop,256,0.1,1000,3.831055402755737,14.706226348876951
1e-05,RMSprop,256,0.1,1000,2.429030179977417,6.3099365234375
1e-05,RMSprop,256,0.1,2000,4.9171552658081055,24.180326461791992
1e-05,RMSprop,256,0.1,2000,4.924769401550293,24.25512313842773
1e-05,RMSprop,256,0.1,2000,4.029661655426025,16.3448486328125
1e-05,RMSprop,256,0.1,2000,3.883634090423584,15.110608100891112
1e-05,RMSprop,256,0.1,2000,2.520160436630249,6.7591753005981445
1e-05,RMSprop,256,0.1,4000,4.947195529937744,24.476320266723636
1e-05,RMSprop,256,0.1,4000,4.963433742523193,24.637075424194336
1e-05,RMSprop,256,0.1,4000,4.082501411437988,16.77259063720703
1e-05,RMSprop,256,0.1,4000,3.9279706478118896,15.456610679626465
1e-05,RMSprop,256,0.1,4000,2.555933713912964,6.940394401550293
1e-05,RMSprop,512,1e-05,500,4.361208915710449,19.16660690307617
1e-05,RMSprop,512,1e-05,500,4.393758773803711,19.431629180908203
1e-05,RMSprop,512,1e-05,500,3.436931610107422,12.096067428588867
1e-05,RMSprop,512,1e-05,500,3.2386624813079834,10.71601104736328
1e-05,RMSprop,512,1e-05,500,1.706748127937317,3.5621156692504883
1e-05,RMSprop,512,1e-05,1000,4.772308826446533,22.78736114501953
1e-05,RMSprop,512,1e-05,1000,4.741714954376221,22.502826690673828
1e-05,RMSprop,512,1e-05,1000,3.854452610015869,14.98313045501709
1e-05,RMSprop,512,1e-05,1000,3.6903481483459473,13.669657707214355
1e-05,RMSprop,512,1e-05,1000,2.355408906936645,5.964330673217773
1e-05,RMSprop,512,1e-05,2000,4.92133092880249,24.221439361572266
1e-05,RMSprop,512,1e-05,2000,4.920529842376709,24.213680267333984
1e-05,RMSprop,512,1e-05,2000,4.008028984069824,16.1707763671875
1e-05,RMSprop,512,1e-05,2000,3.893662452697754,15.18840217590332
1e-05,RMSprop,512,1e-05,2000,2.4628660678863525,6.47939395904541
1e-05,RMSprop,512,1e-05,4000,4.944518566131592,24.45012092590332
1e-05,RMSprop,512,1e-05,4000,4.961718559265137,24.620136260986328
1e-05,RMSprop,512,1e-05,4000,4.087603569030762,16.814374923706055
1e-05,RMSprop,512,1e-05,4000,3.944882869720459,15.589766502380373
1e-05,RMSprop,512,1e-05,4000,2.5681746006011963,7.004287242889404
1e-05,RMSprop,512,0.0001,500,4.149197578430176,17.60235595703125
1e-05,RMSprop,512,0.0001,500,4.606131553649902,21.242450714111328
1e-05,RMSprop,512,0.0001,500,3.453489065170288,12.187549591064451
1e-05,RMSprop,512,0.0001,500,3.2404189109802246,10.725425720214844
1e-05,RMSprop,512,0.0001,500,2.0180552005767822,4.544895172119141
1e-05,RMSprop,512,0.0001,1000,4.804080009460449,23.086488723754883
1e-05,RMSprop,512,0.0001,1000,4.802523612976074,23.07164001464844
1e-05,RMSprop,512,0.0001,1000,3.823126792907715,14.749053001403809
1e-05,RMSprop,512,0.0001,1000,3.726264476776123,13.926153182983398
1e-05,RMSprop,512,0.0001,1000,2.2992639541625977,5.711404800415039
1e-05,RMSprop,512,0.0001,2000,4.899057388305664,24.003501892089844
1e-05,RMSprop,512,0.0001,2000,4.907395362854004,24.08468437194824
1e-05,RMSprop,512,0.0001,2000,4.03958797454834,16.42453384399414
1e-05,RMSprop,512,0.0001,2000,3.89375114440918,15.189631462097168
1e-05,RMSprop,512,0.0001,2000,2.495339155197144,6.6350860595703125
1e-05,RMSprop,512,0.0001,4000,4.972541809082031,24.72748565673828
0.0001,adam,32,1e-05,500,2.245997905731201,5.748414039611816
0.0001,adam,32,1e-05,500,2.2998478412628174,6.098568916320801
0.0001,adam,32,1e-05,500,1.3414255380630493,2.574115037918091
0.0001,adam,32,1e-05,500,1.1542713642120361,1.9281878471374512
0.0001,adam,32,1e-05,500,1.2406797409057617,2.225468158721924
0.0001,adam,32,1e-05,1000,2.7145678997039795,8.931002616882324
0.0001,adam,32,1e-05,1000,2.742671012878418,9.14806842803955
0.0001,adam,32,1e-05,1000,1.8944367170333862,5.364222049713135
0.0001,adam,32,1e-05,1000,1.750930905342102,4.644763946533203
0.0001,adam,32,1e-05,1000,1.6532343626022339,3.2389047145843506
0.0001,adam,32,1e-05,2000,2.9158709049224854,10.825454711914062
0.0001,adam,32,1e-05,2000,2.926218032836914,10.855589866638184
0.0001,adam,32,1e-05,2000,2.0345709323883057,6.468263149261475
0.0001,adam,32,1e-05,2000,1.9256582260131836,5.900692939758301
0.0001,adam,32,1e-05,2000,1.8567508459091187,3.974884271621704
0.0001,adam,32,1e-05,4000,3.787755250930786,15.141575813293457
0.0001,adam,32,1e-05,4000,3.95096755027771,16.170528411865234
0.0001,adam,32,1e-05,4000,3.054163932800293,9.962812423706055
0.0001,adam,32,1e-05,4000,2.9345409870147705,9.107087135314941
0.0001,adam,32,1e-05,4000,1.5909005403518677,3.253343105316162
0.0001,adam,32,0.0001,500,2.260108709335327,5.822267055511475
0.0001,adam,32,0.0001,500,2.301102638244629,6.099228382110596
0.0001,adam,32,0.0001,500,1.3464012145996094,2.600921154022217
0.0001,adam,32,0.0001,500,1.14308762550354,1.8855916261672974
0.0001,adam,32,0.0001,500,1.2544834613800049,2.2681140899658203
0.0001,adam,32,0.0001,1000,2.7768125534057617,9.423004150390625
0.0001,adam,32,0.0001,1000,2.7812137603759766,9.35438060760498
0.0001,adam,32,0.0001,1000,1.8868926763534546,5.278522968292236
0.0001,adam,32,0.0001,1000,1.6608233451843262,4.210916519165039
0.0001,adam,32,0.0001,1000,1.5911966562271118,3.034865617752075
0.0001,adam,32,0.0001,2000,2.957760810852051,11.197607040405273
0.0001,adam,32,0.0001,2000,3.0085744857788086,11.50197696685791
0.0001,adam,32,0.0001,2000,1.9979288578033447,6.266854763031006
0.0001,adam,32,0.0001,2000,1.9097295999526978,5.806459426879883
0.0001,adam,32,0.0001,2000,1.8456648588180542,3.935488700866699
0.0001,adam,32,0.0001,4000,4.225288391113281,18.02777862548828
0.0001,adam,32,0.0001,4000,4.0676679611206055,16.852800369262695
0.0001,adam,32,0.0001,4000,3.2072789669036865,10.704015731811523
0.0001,adam,32,0.0001,4000,3.091081142425537,9.851067543029785
0.0001,adam,32,0.0001,4000,1.5588442087173462,3.1394097805023193
0.0001,adam,32,0.001,500,2.3021583557128906,6.080211162567139
0.0001,adam,32,0.001,500,2.3441805839538574,6.34129524230957
0.0001,adam,32,0.001,500,1.3780819177627563,2.7090952396392822
0.0001,adam,32,0.001,500,1.1841120719909668,2.0174190998077393
0.0001,adam,32,0.001,500,1.2081071138381958,2.169628620147705
0.0001,adam,32,0.001,1000,2.7273147106170654,9.035816192626953
0.0001,adam,32,0.001,1000,2.7832164764404297,9.426329612731934
0.0001,adam,32,0.001,1000,1.8806437253952026,5.249752521514893
0.0001,adam,32,0.001,1000,1.677594542503357,4.258240222930908
0.0001,adam,32,0.001,1000,1.5671583414077759,2.9663517475128174
0.0001,adam,32,0.001,2000,2.882819414138794,10.593903541564941
0.0001,adam,32,0.001,2000,2.939124822616577,10.997299194335938
0.0001,adam,32,0.001,2000,2.0488948822021484,6.568445682525635
0.0001,adam,32,0.001,2000,1.888925552368164,5.667625904083252
0.0001,adam,32,0.001,2000,1.8208481073379517,3.847677230834961
0.0001,adam,32,0.001,4000,3.7070016860961914,14.684364318847656
0.0001,adam,32,0.001,4000,3.9926259517669678,16.335378646850586
0.0001,adam,32,0.001,4000,3.0313093662261963,9.882991790771484
0.0001,adam,32,0.001,4000,2.5521180629730225,7.731082439422607
0.0001,adam,32,0.001,4000,1.5778273344039917,3.180211067199707
0.0001,adam,32,0.01,500,2.275923252105713,5.922474384307861
0.0001,adam,32,0.01,500,2.304203510284424,6.089529037475586
0.0001,adam,32,0.01,500,1.3957279920578003,2.780324697494507
0.0001,adam,32,0.01,500,1.1986560821533203,2.070462942123413
0.0001,adam,32,0.01,500,1.1945492029190063,2.155479669570923
0.0001,adam,32,0.01,1000,2.7411417961120605,9.147276878356934
0.0001,adam,32,0.01,1000,2.817197561264038,9.67031478881836
0.0001,adam,32,0.01,1000,1.8766238689422607,5.276571750640869
0.0001,adam,32,0.01,1000,1.667039155960083,4.220169544219971
0.0001,adam,32,0.01,1000,1.6023083925247192,3.0720558166503906
0.0001,adam,32,0.01,2000,2.9276106357574463,10.9498872756958
0.0001,adam,32,0.01,2000,2.925257682800293,10.89586067199707
0.0001,adam,32,0.01,2000,1.9720511436462402,6.085703372955322
0.0001,adam,32,0.01,2000,1.9096529483795166,5.788450241088867
0.0001,adam,32,0.01,2000,1.8384451866149902,3.9082388877868652
0.0001,adam,32,0.01,4000,3.8636109828948975,15.555436134338379
0.0001,adam,32,0.01,4000,4.1306939125061035,17.328956604003906
0.0001,adam,32,0.01,4000,3.223487138748169,10.798871040344238
0.0001,adam,32,0.01,4000,2.9507477283477783,9.184404373168945
0.0001,adam,32,0.01,4000,1.3993687629699707,2.9779045581817627
0.0001,adam,32,0.1,500,2.28004789352417,5.967643737792969
0.0001,adam,32,0.1,500,2.3197760581970215,6.160577297210693
0.0001,adam,32,0.1,500,1.44155752658844,2.912400722503662
0.0001,adam,32,0.1,500,1.1908122301101685,2.0050785541534424
0.0001,adam,32,0.1,500,1.1753811836242676,2.1222612857818604
0.0001,adam,32,0.1,1000,2.720362901687622,9.02879810333252
0.0001,adam,32,0.1,1000,2.773609161376953,9.367734909057617
0.0001,adam,32,0.1,1000,1.8456783294677734,5.092947959899902
0.0001,adam,32,0.1,1000,1.676145315170288,4.2877888679504395
0.0001,adam,32,0.1,1000,1.58931565284729,3.0285637378692627
0.0001,adam,32,0.1,2000,2.9070112705230713,10.783692359924316
0.0001,adam,32,0.1,2000,2.870535135269165,10.412646293640137
0.0001,adam,32,0.1,2000,1.9847753047943115,6.135031700134277
0.0001,adam,32,0.1,2000,1.8161382675170898,5.283216953277588
0.0001,adam,32,0.1,2000,1.849861741065979,3.944992780685425
0.0001,adam,32,0.1,4000,4.091442108154297,17.051408767700195
0.0001,adam,32,0.1,4000,4.138219356536865,17.390090942382812
0.0001,adam,32,0.1,4000,3.030526876449585,9.831681251525879
0.0001,adam,32,0.1,4000,3.029554605484009,9.541433334350586
0.0001,adam,32,0.1,4000,1.5932804346084595,3.1783602237701416
0.0001,adam,64,1e-05,500,1.8944801092147827,4.167391300201416
0.0001,adam,64,1e-05,500,1.957533359527588,4.412065505981445
0.0001,adam,64,1e-05,500,0.9061539173126221,1.3741157054901123
0.0001,adam,64,1e-05,500,0.7815912961959839,0.9844356179237366
0.0001,adam,64,1e-05,500,1.449839472770691,2.8010292053222656
0.0001,adam,64,1e-05,1000,2.4905569553375244,7.2833476066589355
0.0001,adam,64,1e-05,1000,2.500743865966797,7.335752010345459
0.0001,adam,64,1e-05,1000,1.571574091911316,3.5741631984710693
0.0001,adam,64,1e-05,1000,1.4390170574188232,2.9948229789733887
0.0001,adam,64,1e-05,1000,1.3275418281555176,2.363797426223755
0.0001,adam,64,1e-05,2000,2.7811453342437744,9.660374641418457
0.0001,adam,64,1e-05,2000,2.7782583236694336,9.532917022705078
0.0001,adam,64,1e-05,2000,1.9360649585723877,5.721642017364502
0.0001,adam,64,1e-05,2000,1.6834896802902222,4.358727931976318
0.0001,adam,64,1e-05,2000,1.6978317499160767,3.402451276779175
0.0001,adam,64,1e-05,4000,3.1376001834869385,11.749805450439453
0.0001,adam,64,1e-05,4000,3.625600814819336,13.955836296081543
0.0001,adam,64,1e-05,4000,3.0303990840911865,9.615748405456543
0.0001,adam,64,1e-05,4000,2.2485694885253906,6.492778778076172
0.0001,adam,64,1e-05,4000,1.632163405418396,3.2870595455169678
0.0001,adam,64,0.0001,500,1.8571008443832397,3.9499094486236572
0.0001,adam,64,0.0001,500,1.909741997718811,4.225245952606201
0.0001,adam,64,0.0001,500,1.0146607160568237,1.5904219150543213
0.0001,adam,64,0.0001,500,0.8585842847824097,1.1109968423843384
0.0001,adam,64,0.0001,500,1.42803955078125,2.740541934967041
0.0001,adam,64,0.0001,1000,2.4222817420959473,6.80204963684082
0.0001,adam,64,0.0001,1000,2.535067081451416,7.5259175300598145
0.0001,adam,64,0.0001,1000,1.574664831161499,3.572688579559326
0.0001,adam,64,0.0001,1000,1.4137458801269531,2.917367935180664
0.0001,adam,64,0.0001,1000,1.3592712879180908,2.4464263916015625
0.0001,adam,64,0.0001,2000,2.796725273132324,9.759818077087402
0.0001,adam,64,0.0001,2000,2.8350117206573486,10.025052070617676
0.0001,adam,64,0.0001,2000,1.9423542022705078,5.73828125
0.0001,adam,64,0.0001,2000,1.818254828453064,5.099584102630615
0.0001,adam,64,0.0001,2000,1.6868518590927124,3.3717799186706543
0.0001,adam,64,0.0001,4000,3.466963529586792,13.05573558807373
0.0001,adam,64,0.0001,4000,3.5320284366607666,13.345884323120117
0.0001,adam,64,0.0001,4000,2.570087432861328,7.734065055847168
0.0001,adam,64,0.0001,4000,2.236081600189209,6.578682899475098
0.0001,adam,64,0.0001,4000,1.476890206336975,2.9399211406707764
0.0001,adam,64,0.001,500,1.8673949241638184,3.9947831630706787
0.0001,adam,64,0.001,500,1.938818097114563,4.3260111808776855
0.0001,adam,64,0.001,500,0.9389839768409729,1.4350244998931885
0.0001,adam,64,0.001,500,0.7583504915237427,0.9425659775733948
0.0001,adam,64,0.001,500,1.4501166343688965,2.7669246196746826
0.0001,adam,64,0.001,1000,2.4356892108917236,6.937086582183838
0.0001,adam,64,0.001,1000,2.5296401977539062,7.521765232086182
0.0001,adam,64,0.001,1000,1.5756231546401978,3.5651438236236572
0.0001,adam,64,0.001,1000,1.3960940837860107,2.8151137828826904
0.0001,adam,64,0.001,1000,1.3257219791412354,2.3677778244018555
0.0001,adam,64,0.001,2000,2.7334234714508057,9.313754081726074
0.0001,adam,64,0.001,2000,2.8264129161834717,9.908533096313477
0.0001,adam,64,0.001,2000,1.8980367183685303,5.501692295074463
0.0001,adam,64,0.001,2000,1.774968147277832,4.864438533782959
0.0001,adam,64,0.001,2000,1.7301394939422607,3.505561351776123
0.0001,adam,64,0.001,4000,3.3938634395599365,12.702038764953613
0.0001,adam,64,0.001,4000,3.5136919021606445,13.360933303833008
0.0001,adam,64,0.001,4000,2.747145414352417,8.367596626281738
0.0001,adam,64,0.001,4000,2.129462480545044,6.3752923011779785
0.0001,adam,64,0.001,4000,1.3303512334823608,2.5503933429718018
0.0001,adam,64,0.01,500,1.9376497268676758,4.309980869293213
0.0001,adam,64,0.01,500,1.9432196617126465,4.3537702560424805
0.0001,adam,64,0.01,500,0.9789811968803406,1.513055682182312
0.0001,adam,64,0.01,500,0.7525756359100342,0.9288257360458374
0.0001,adam,64,0.01,500,1.4652252197265625,2.8161356449127197
0.0001,adam,64,0.01,1000,2.4609432220458984,7.076102256774902
0.0001,adam,64,0.01,1000,2.5293424129486084,7.508199691772461
0.0001,adam,64,0.01,1000,1.6036956310272217,3.7180962562561035
0.0001,adam,64,0.01,1000,1.3309341669082642,2.5816071033477783
0.0001,adam,64,0.01,1000,1.303888201713562,2.321875810623169
0.0001,adam,64,0.01,2000,2.8255321979522705,9.98038101196289
0.0001,adam,64,0.01,2000,2.825761556625366,9.918224334716797
0.0001,adam,64,0.01,2000,1.9053080081939697,5.530452728271484
0.0001,adam,64,0.01,2000,1.7652016878128052,4.818670749664307
0.0001,adam,64,0.01,2000,1.6584930419921875,3.2690556049346924
0.0001,adam,64,0.01,4000,3.4007909297943115,12.763800621032715
0.0001,adam,64,0.01,4000,3.3937151432037354,12.828878402709961
0.0001,adam,64,0.01,4000,2.660897731781006,8.06397533416748
0.0001,adam,64,0.01,4000,2.080195903778076,6.393138408660889
0.0001,adam,64,0.01,4000,1.2946584224700928,2.5814297199249268
0.0001,adam,64,0.1,500,1.873397707939148,4.001771450042725
0.0001,adam,64,0.1,500,1.9059743881225586,4.199803829193115
0.0001,adam,64,0.1,500,0.9131118655204773,1.3851473331451416
0.0001,adam,64,0.1,500,0.7681552767753601,0.9603433609008789
0.0001,adam,64,0.1,500,1.4077773094177246,2.674041271209717
0.0001,adam,64,0.1,1000,2.518010139465332,7.457082748413086
0.0001,adam,64,0.1,1000,2.513774871826172,7.401106357574463
0.0001,adam,64,0.1,1000,1.601061463356018,3.6882994174957275
0.0001,adam,64,0.1,1000,1.3077192306518555,2.4825308322906494
0.0001,adam,64,0.1,1000,1.2974879741668701,2.311619281768799
0.0001,adam,64,0.1,2000,2.744020700454712,9.369460105895996
0.0001,adam,64,0.1,2000,2.841304302215576,10.042724609375
0.0001,adam,64,0.1,2000,1.9227527379989624,5.584228038787842
0.0001,adam,64,0.1,2000,1.8091981410980225,5.04971981048584
0.0001,adam,64,0.1,2000,1.696488857269287,3.4019649028778076
0.0001,adam,64,0.1,4000,3.7296152114868164,14.527717590332031
0.0001,adam,64,0.1,4000,3.5415401458740234,13.468639373779297
0.0001,adam,64,0.1,4000,2.3680100440979004,7.177703857421875
0.0001,adam,64,0.1,4000,2.3703675270080566,6.725744724273682
0.0001,adam,64,0.1,4000,1.373860239982605,2.594956874847412
0.0001,adam,128,1e-05,500,1.6696728467941284,3.3097407817840576
0.0001,adam,128,1e-05,500,1.7261126041412354,3.595707654953003
0.0001,adam,128,1e-05,500,0.81276935338974,1.1603962182998657
0.0001,adam,128,1e-05,500,0.6948458552360535,0.8228247761726379
0.0001,adam,128,1e-05,500,1.7301024198532104,3.605867624282837
0.0001,adam,128,1e-05,1000,2.0778579711914062,4.878826141357422
0.0001,adam,128,1e-05,1000,2.1687796115875244,5.3897294998168945
0.0001,adam,128,1e-05,1000,1.1103554964065552,1.8435200452804565
0.0001,adam,128,1e-05,1000,0.9551156759262085,1.3380482196807861
0.0001,adam,128,1e-05,1000,1.1999282836914062,2.237621307373047
0.0001,adam,128,1e-05,2000,2.568490982055664,7.947723865509033
0.0001,adam,128,1e-05,2000,2.6255109310150146,8.293012619018555
0.0001,adam,128,1e-05,2000,1.7003799676895142,4.270338535308838
0.0001,adam,128,1e-05,2000,1.5653680562973022,3.6489813327789307
0.0001,adam,128,1e-05,2000,1.454195261001587,2.6875457763671875
0.0001,adam,128,1e-05,4000,3.024531841278076,10.7474946975708
0.0001,adam,128,1e-05,4000,2.965278148651123,10.41968822479248
0.0001,adam,128,1e-05,4000,1.9674068689346313,5.985264301300049
0.0001,adam,128,1e-05,4000,1.7890571355819702,5.203812599182129
0.0001,adam,128,1e-05,4000,1.3044004440307617,2.2578022480010986
0.0001,adam,128,0.0001,500,1.6588537693023682,3.293553352355957
0.0001,adam,128,0.0001,500,1.7305492162704468,3.6100611686706543
0.0001,adam,128,0.0001,500,0.8041523098945618,1.1453704833984375
0.0001,adam,128,0.0001,500,0.6708709001541138,0.7745141386985779
0.0001,adam,128,0.0001,500,1.724308967590332,3.5995404720306396
0.0001,adam,128,0.0001,1000,2.0739192962646484,4.876586437225342
0.0001,adam,128,0.0001,1000,2.08231258392334,4.929144859313965
0.0001,adam,128,0.0001,1000,1.176078200340271,2.016801595687866
0.0001,adam,128,0.0001,1000,1.0231674909591675,1.5053226947784424
0.0001,adam,128,0.0001,1000,1.1945074796676636,2.2335705757141113
0.0001,adam,128,0.0001,2000,2.591848611831665,8.121511459350586
0.0001,adam,128,0.0001,2000,2.6349005699157715,8.350669860839844
0.0001,adam,128,0.0001,2000,1.6732900142669678,4.131011009216309
0.0001,adam,128,0.0001,2000,1.5184552669525146,3.452289342880249
0.0001,adam,128,0.0001,2000,1.472503423690796,2.738161563873291
0.0001,adam,128,0.0001,4000,2.8589589595794678,10.436561584472656
0.0001,adam,128,0.0001,4000,2.8392856121063232,10.19594669342041
0.0001,adam,128,0.0001,4000,1.9269356727600098,5.851047039031982
0.0001,adam,128,0.0001,4000,1.8038395643234253,5.171441555023193
0.0001,adam,128,0.0001,4000,1.6352174282073975,3.165968894958496
0.0001,adam,128,0.001,500,1.6678354740142822,3.315915822982788
0.0001,adam,128,0.001,500,1.7171814441680908,3.559255838394165
0.0001,adam,128,0.001,500,0.8183189034461975,1.1710859537124634
0.0001,adam,128,0.001,500,0.6865602731704712,0.8097000122070312
0.0001,adam,128,0.001,500,1.73296320438385,3.6111958026885986
0.0001,adam,128,0.001,1000,2.107403039932251,5.039698123931885
0.0001,adam,128,0.001,1000,2.0734426975250244,4.889604568481445
0.0001,adam,128,0.001,1000,1.0889880657196045,1.7884236574172974
0.0001,adam,128,0.001,1000,1.0812995433807373,1.6392303705215454
0.0001,adam,128,0.001,1000,1.193129301071167,2.232515811920166
0.0001,adam,128,0.001,2000,2.533785104751587,7.737285137176514
0.0001,adam,128,0.001,2000,2.6359612941741943,8.36864185333252
0.0001,adam,128,0.001,2000,1.6784851551055908,4.148365020751953
0.0001,adam,128,0.001,2000,1.63194739818573,3.945080041885376
0.0001,adam,128,0.001,2000,1.4759126901626587,2.741245985031128
0.0001,adam,128,0.001,4000,3.0660934448242188,10.791529655456543
0.0001,adam,128,0.001,4000,3.025691032409668,10.643074989318848
0.0001,adam,128,0.001,4000,1.953965187072754,5.8545918464660645
0.0001,adam,128,0.001,4000,1.7984064817428589,5.1946001052856445
0.0001,adam,128,0.001,4000,1.6915909051895142,3.356332778930664
0.0001,adam,128,0.01,500,1.6712532043457031,3.3213090896606445
0.0001,adam,128,0.01,500,1.7130640745162964,3.533191442489624
0.0001,adam,128,0.01,500,0.8134700059890747,1.161248803138733
0.0001,adam,128,0.01,500,0.6813550591468811,0.7982033491134644
0.0001,adam,128,0.01,500,1.7251099348068237,3.6019208431243896
0.0001,adam,128,0.01,1000,2.0708091259002686,4.858391761779785
